,Unnamed: 0,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
70503,70503,Netherlands,Europe,kg,NFL,1.0,Nov-82,17.08,17.08
70504,70504,Norway,Europe,kg,NOK,1.0,Nov-82,44.04,44.04
70505,70505,Portugal,Europe,kg,PTE,1.0,Nov-82,625.7,625.7
70506,70506,Spain,Europe,kg,ESP,1.0,Nov-82,659.6,659.6
70507,70507,Sweden,Europe,kg,SEK,1.0,Nov-82,43.4,43.4
70508,70508,Switzerland,Europe,kg,CHF,1.0,Nov-82,15.76,15.76
70509,70509,United States of America,North America,lb,USD,1.0,Nov-82,2.533,5.63
70790,70790,Japan,Asia & Oceania,g,JPY,200.0,Dec-82,715.0,3575.0
70791,70791,Austria,Europe,kg,AUS,1.0,Dec-82,131.0,131.0
70792,70792,Belgium,Europe,kg,BEF,1.0,Dec-82,303.3,303.3
70793,70793,Cyprus,Europe,kg,CYP,1.0,Dec-82,2.2,2.2
70794,70794,Denmark,Europe,kg,DKK,1.0,Dec-82,66.15,66.15
70795,70795,Finland,Europe,kg,FMK,1.0,Dec-82,25.29,25.29
70796,70796,France,Europe,kg,FRF,1.0,Dec-82,42.38,42.38
70797,70797,Germany,Europe,kg,DDM,1.0,Dec-82,19.9,19.9
70798,70798,Italy,Europe,kg,ITL,1.0,Dec-82,9292.0,9292.0
70799,70799,Netherlands,Europe,kg,NFL,1.0,Dec-82,17.08,17.08
70800,70800,Norway,Europe,kg,NOK,1.0,Dec-82,45.1,45.1
70801,70801,Portugal,Europe,kg,PTE,1.0,Dec-82,628.9,628.9
70802,70802,Spain,Europe,kg,ESP,1.0,Dec-82,583.2,583.2
70803,70803,Sweden,Europe,kg,SEK,1.0,Dec-82,42.54,42.54
70804,70804,Switzerland,Europe,kg,CHF,1.0,Dec-82,15.68,15.68
70805,70805,United States of America,North America,lb,USD,1.0,Dec-82,2.5380000000000003,5.64
71102,71102,Japan,Asia & Oceania,g,JPY,200.0,Jan-83,715.0,3575.0
71103,71103,Austria,Europe,kg,AUS,1.0,Jan-83,123.8,123.8
71104,71104,Belgium,Europe,kg,BEF,1.0,Jan-83,310.9,310.9
71105,71105,Cyprus,Europe,kg,CYP,1.0,Jan-83,2.4,2.4
71106,71106,Denmark,Europe,kg,DKK,1.0,Jan-83,66.5,66.5
71107,71107,Finland,Europe,kg,FMK,1.0,Jan-83,27.12,27.12
71108,71108,France,Europe,kg,FRF,1.0,Jan-83,44.08,44.08
71109,71109,Germany,Europe,kg,DDM,1.0,Jan-83,19.78,19.78
71110,71110,Italy,Europe,kg,ITL,1.0,Jan-83,9380.0,9380.0
71111,71111,Netherlands,Europe,kg,NFL,1.0,Jan-83,17.08,17.08
71112,71112,Norway,Europe,kg,NOK,1.0,Jan-83,48.91,48.91
71113,71113,Portugal,Europe,kg,PTE,1.0,Jan-83,648.2,648.2
71114,71114,Spain,Europe,kg,ESP,1.0,Jan-83,687.6,687.6
71115,71115,Sweden,Europe,kg,SEK,1.0,Jan-83,44.96,44.96
71116,71116,Switzerland,Europe,kg,CHF,1.0,Jan-83,15.72,15.72
71118,71118,United States of America,North America,lb,USD,1.0,Jan-83,2.555,5.68
71398,71398,Japan,Asia & Oceania,g,JPY,200.0,Feb-83,715.0,3575.0
71399,71399,Austria,Europe,kg,AUS,1.0,Feb-83,123.8,123.8
71400,71400,Belgium,Europe,kg,BEF,1.0,Feb-83,314.4,314.4
71401,71401,Cyprus,Europe,kg,CYP,1.0,Feb-83,2.4,2.4
71402,71402,Denmark,Europe,kg,DKK,1.0,Feb-83,66.4,66.4
71403,71403,Finland,Europe,kg,FMK,1.0,Feb-83,26.94,26.94
71404,71404,France,Europe,kg,FRF,1.0,Feb-83,45.55,45.55
71405,71405,Germany,Europe,kg,DDM,1.0,Feb-83,19.82,19.82
71406,71406,Italy,Europe,kg,ITL,1.0,Feb-83,9500.0,9500.0
71407,71407,Netherlands,Europe,kg,NFL,1.0,Feb-83,17.08,17.08
71408,71408,Norway,Europe,kg,NOK,1.0,Feb-83,48.49,48.49
71409,71409,Portugal,Europe,kg,PTE,1.0,Feb-83,658.8,658.8
71410,71410,Spain,Europe,kg,ESP,1.0,Feb-83,716.0,716.0
71411,71411,Sweden,Europe,kg,SEK,1.0,Feb-83,45.32,45.32
71412,71412,Switzerland,Europe,kg,CHF,1.0,Feb-83,15.76,15.76
71414,71414,United States of America,North America,lb,USD,1.0,Feb-83,2.571,5.71
71694,71694,Japan,Asia & Oceania,g,JPY,200.0,Mar-83,715.0,3575.0
71695,71695,Austria,Europe,kg,AUS,1.0,Mar-83,123.8,123.8
71696,71696,Belgium,Europe,kg,BEF,1.0,Mar-83,313.9,313.9
71697,71697,Cyprus,Europe,kg,CYP,1.0,Mar-83,2.4,2.4
71698,71698,Denmark,Europe,kg,DKK,1.0,Mar-83,66.07,66.07
71699,71699,Finland,Europe,kg,FMK,1.0,Mar-83,26.39,26.39
71700,71700,France,Europe,kg,FRF,1.0,Mar-83,46.8,46.8
71701,71701,Germany,Europe,kg,DDM,1.0,Mar-83,19.16,19.16
71702,71702,Italy,Europe,kg,ITL,1.0,Mar-83,9581.0,9581.0
71703,71703,Netherlands,Europe,kg,NFL,1.0,Mar-83,17.08,17.08
71704,71704,Norway,Europe,kg,NOK,1.0,Mar-83,45.45,45.45
71705,71705,Portugal,Europe,kg,PTE,1.0,Mar-83,668.8,668.8
71706,71706,Spain,Europe,kg,ESP,1.0,Mar-83,724.4,724.4
71707,71707,Sweden,Europe,kg,SEK,1.0,Mar-83,45.36,45.36
71708,71708,Switzerland,Europe,kg,CHF,1.0,Mar-83,15.8,15.8
71710,71710,United States of America,North America,lb,USD,1.0,Mar-83,2.573,5.72
71990,71990,Japan,Asia & Oceania,g,JPY,200.0,Apr-83,715.0,3575.0
71991,71991,Austria,Europe,kg,AUS,1.0,Apr-83,123.8,123.8
71992,71992,Belgium,Europe,kg,BEF,1.0,Apr-83,312.4,312.4
71993,71993,Cyprus,Europe,kg,CYP,1.0,Apr-83,2.4,2.4
71994,71994,Denmark,Europe,kg,DKK,1.0,Apr-83,65.51,65.51
71995,71995,Finland,Europe,kg,FMK,1.0,Apr-83,26.38,26.38
71996,71996,France,Europe,kg,FRF,1.0,Apr-83,47.49,47.49
71997,71997,Germany,Europe,kg,DDM,1.0,Apr-83,18.92,18.92
71998,71998,Italy,Europe,kg,ITL,1.0,Apr-83,9645.0,9645.0
71999,71999,Netherlands,Europe,kg,NFL,1.0,Apr-83,16.6,16.6
72000,72000,Norway,Europe,kg,NOK,1.0,Apr-83,45.5,45.5
72001,72001,Portugal,Europe,kg,PTE,1.0,Apr-83,681.9,681.9
72002,72002,Spain,Europe,kg,ESP,1.0,Apr-83,733.6,733.6
72003,72003,Sweden,Europe,kg,SEK,1.0,Apr-83,45.36,45.36
72004,72004,Switzerland,Europe,kg,CHF,1.0,Apr-83,15.76,15.76
72006,72006,United States of America,North America,lb,USD,1.0,Apr-83,2.532,5.63
72286,72286,Japan,Asia & Oceania,g,JPY,200.0,May-83,715.0,3575.0
72287,72287,Austria,Europe,kg,AUS,1.0,May-83,123.8,123.8
72288,72288,Belgium,Europe,kg,BEF,1.0,May-83,309.5,309.5
72289,72289,Cyprus,Europe,kg,CYP,1.0,May-83,2.4,2.4
72290,72290,Denmark,Europe,kg,DKK,1.0,May-83,64.64,64.64
72291,72291,Finland,Europe,kg,FMK,1.0,May-83,26.1,26.1
72292,72292,France,Europe,kg,FRF,1.0,May-83,47.65,47.65
72293,72293,Germany,Europe,kg,DDM,1.0,May-83,18.8,18.8
72294,72294,Italy,Europe,kg,ITL,1.0,May-83,9677.0,9677.0
72295,72295,Netherlands,Europe,kg,NFL,1.0,May-83,16.6,16.6
72296,72296,Norway,Europe,kg,NOK,1.0,May-83,45.0,45.0
72297,72297,Portugal,Europe,kg,PTE,1.0,May-83,712.9,712.9
72298,72298,Spain,Europe,kg,ESP,1.0,May-83,738.0,738.0
72299,72299,Sweden,Europe,kg,SEK,1.0,May-83,45.4,45.4
72300,72300,Switzerland,Europe,kg,CHF,1.0,May-83,15.72,15.72
72302,72302,United States of America,North America,lb,USD,1.0,May-83,2.528,5.62
72582,72582,Japan,Asia & Oceania,g,JPY,200.0,Jun-83,715.0,3575.0
72583,72583,Austria,Europe,kg,AUS,1.0,Jun-83,123.8,123.8
72584,72584,Belgium,Europe,kg,BEF,1.0,Jun-83,307.7,307.7
72585,72585,Cyprus,Europe,kg,CYP,1.0,Jun-83,2.4,2.4
72586,72586,Denmark,Europe,kg,DKK,1.0,Jun-83,64.39,64.39
72587,72587,Finland,Europe,kg,FMK,1.0,Jun-83,25.11,25.11
72588,72588,France,Europe,kg,FRF,1.0,Jun-83,47.76,47.76
72589,72589,Germany,Europe,kg,DDM,1.0,Jun-83,18.74,18.74
72590,72590,Italy,Europe,kg,ITL,1.0,Jun-83,9709.0,9709.0
72591,72591,Netherlands,Europe,kg,NFL,1.0,Jun-83,16.6,16.6
72592,72592,Norway,Europe,kg,NOK,1.0,Jun-83,45.32,45.32
72593,72593,Portugal,Europe,kg,PTE,1.0,Jun-83,727.0,727.0
72594,72594,Spain,Europe,kg,ESP,1.0,Jun-83,748.4,748.4
72595,72595,Sweden,Europe,kg,SEK,1.0,Jun-83,45.06,45.06
72596,72596,Switzerland,Europe,kg,CHF,1.0,Jun-83,15.68,15.68
72598,72598,United States of America,North America,lb,USD,1.0,Jun-83,2.52,5.6
72878,72878,Japan,Asia & Oceania,g,JPY,200.0,Jul-83,715.0,3575.0
72879,72879,Austria,Europe,kg,AUS,1.0,Jul-83,123.8,123.8
72880,72880,Belgium,Europe,kg,BEF,1.0,Jul-83,307.6,307.6
72881,72881,Cyprus,Europe,kg,CYP,1.0,Jul-83,2.55,2.55
72882,72882,Denmark,Europe,kg,DKK,1.0,Jul-83,64.64,64.64
72883,72883,Finland,Europe,kg,FMK,1.0,Jul-83,25.73,25.73
72884,72884,France,Europe,kg,FRF,1.0,Jul-83,48.15,48.15
72885,72885,Germany,Europe,kg,DDM,1.0,Jul-83,18.88,18.88
72886,72886,Italy,Europe,kg,ITL,1.0,Jul-83,9765.0,9765.0
72887,72887,Netherlands,Europe,kg,NFL,1.0,Jul-83,16.84,16.84
72888,72888,Norway,Europe,kg,NOK,1.0,Jul-83,45.41,45.41
72889,72889,Portugal,Europe,kg,PTE,1.0,Jul-83,790.7,790.7
72890,72890,Spain,Europe,kg,ESP,1.0,Jul-83,756.8,756.8
72891,72891,Sweden,Europe,kg,SEK,1.0,Jul-83,45.04,45.04
72892,72892,Switzerland,Europe,kg,CHF,1.0,Jul-83,15.64,15.64
72894,72894,United States of America,North America,lb,USD,1.0,Jul-83,2.5069999999999997,5.57
73174,73174,Japan,Asia & Oceania,g,JPY,200.0,Aug-83,715.0,3575.0
73175,73175,Austria,Europe,kg,AUS,1.0,Aug-83,123.8,123.8
73176,73176,Belgium,Europe,kg,BEF,1.0,Aug-83,308.2,308.2
73177,73177,Cyprus,Europe,kg,CYP,1.0,Aug-83,2.55,2.55
73178,73178,Denmark,Europe,kg,DKK,1.0,Aug-83,64.96,64.96
73179,73179,Finland,Europe,kg,FMK,1.0,Aug-83,24.86,24.86
73180,73180,France,Europe,kg,FRF,1.0,Aug-83,48.7,48.7
73181,73181,Germany,Europe,kg,DDM,1.0,Aug-83,18.86,18.86
73182,73182,Italy,Europe,kg,ITL,1.0,Aug-83,9773.0,9773.0
73183,73183,Netherlands,Europe,kg,NFL,1.0,Aug-83,16.84,16.84
73184,73184,Norway,Europe,kg,NOK,1.0,Aug-83,45.32,45.32
73185,73185,Portugal,Europe,kg,PTE,1.0,Aug-83,820.4,820.4
73186,73186,Spain,Europe,kg,ESP,1.0,Aug-83,763.6,763.6
73187,73187,Sweden,Europe,kg,SEK,1.0,Aug-83,45.04,45.04
73188,73188,Switzerland,Europe,kg,CHF,1.0,Aug-83,15.64,15.64
73190,73190,United States of America,North America,lb,USD,1.0,Aug-83,2.522,5.6
73470,73470,Japan,Asia & Oceania,g,JPY,200.0,Sep-83,715.0,3575.0
73471,73471,Austria,Europe,kg,AUS,1.0,Sep-83,123.8,123.8
73472,73472,Belgium,Europe,kg,BEF,1.0,Sep-83,310.3,310.3
73473,73473,Cyprus,Europe,kg,CYP,1.0,Sep-83,2.55,2.55
73474,73474,Denmark,Europe,kg,DKK,1.0,Sep-83,65.19,65.19
73475,73475,Finland,Europe,kg,FMK,1.0,Sep-83,24.7,24.7
73476,73476,France,Europe,kg,FRF,1.0,Sep-83,49.39,49.39
73477,73477,Germany,Europe,kg,DDM,1.0,Sep-83,18.74,18.74
73478,73478,Italy,Europe,kg,ITL,1.0,Sep-83,9894.0,9894.0
73479,73479,Netherlands,Europe,kg,NFL,1.0,Sep-83,17.4,17.4
73480,73480,Norway,Europe,kg,NOK,1.0,Sep-83,47.27,47.27
73481,73481,Portugal,Europe,kg,PTE,1.0,Sep-83,854.4,854.4
73482,73482,Spain,Europe,kg,ESP,1.0,Sep-83,772.4,772.4
73483,73483,Sweden,Europe,kg,SEK,1.0,Sep-83,46.2,46.2
73484,73484,Switzerland,Europe,kg,CHF,1.0,Sep-83,15.68,15.68
73486,73486,United States of America,North America,lb,USD,1.0,Sep-83,2.5,5.56
73766,73766,Japan,Asia & Oceania,g,JPY,200.0,Oct-83,715.0,3575.0
73767,73767,Austria,Europe,kg,AUS,1.0,Oct-83,123.8,123.8
73768,73768,Belgium,Europe,kg,BEF,1.0,Oct-83,313.5,313.5
73769,73769,Cyprus,Europe,kg,CYP,1.0,Oct-83,2.6,2.6
73770,73770,Denmark,Europe,kg,DKK,1.0,Oct-83,65.25,65.25
73771,73771,Finland,Europe,kg,FMK,1.0,Oct-83,24.58,24.58
73772,73772,France,Europe,kg,FRF,1.0,Oct-83,50.21,50.21
73773,73773,Germany,Europe,kg,DDM,1.0,Oct-83,18.82,18.82
73774,73774,Italy,Europe,kg,ITL,1.0,Oct-83,9998.0,9998.0
73775,73775,Netherlands,Europe,kg,NFL,1.0,Oct-83,17.4,17.4
73776,73776,Norway,Europe,kg,NOK,1.0,Oct-83,46.75,46.75
73777,73777,Portugal,Europe,kg,PTE,1.0,Oct-83,872.6,872.6
73778,73778,Spain,Europe,kg,ESP,1.0,Oct-83,784.4,784.4
73779,73779,Sweden,Europe,kg,SEK,1.0,Oct-83,47.2,47.2
73780,73780,Switzerland,Europe,kg,CHF,1.0,Oct-83,15.8,15.8
73782,73782,United States of America,North America,lb,USD,1.0,Oct-83,2.51,5.58
74062,74062,Japan,Asia & Oceania,g,JPY,200.0,Nov-83,715.0,3575.0
74063,74063,Austria,Europe,kg,AUS,1.0,Nov-83,123.8,123.8
74064,74064,Belgium,Europe,kg,BEF,1.0,Nov-83,315.9,315.9
74065,74065,Cyprus,Europe,kg,CYP,1.0,Nov-83,2.6,2.6
74066,74066,Denmark,Europe,kg,DKK,1.0,Nov-83,65.67,65.67
74067,74067,Finland,Europe,kg,FMK,1.0,Nov-83,24.79,24.79
74068,74068,France,Europe,kg,FRF,1.0,Nov-83,51.06,51.06
74069,74069,Germany,Europe,kg,DDM,1.0,Nov-83,19.02,19.02
74070,74070,Italy,Europe,kg,ITL,1.0,Nov-83,10070.0,10070.0
74071,74071,Netherlands,Europe,kg,NFL,1.0,Nov-83,17.72,17.72
74072,74072,Norway,Europe,kg,NOK,1.0,Nov-83,48.29,48.29
74073,74073,Portugal,Europe,kg,PTE,1.0,Nov-83,902.1,902.1
74074,74074,Spain,Europe,kg,ESP,1.0,Nov-83,792.8,792.8
74075,74075,Sweden,Europe,kg,SEK,1.0,Nov-83,49.0,49.0
74076,74076,Switzerland,Europe,kg,CHF,1.0,Nov-83,15.72,15.72
74078,74078,United States of America,North America,lb,USD,1.0,Nov-83,2.5340000000000003,5.63
74358,74358,Japan,Asia & Oceania,g,JPY,200.0,Dec-83,715.0,3575.0
74359,74359,Austria,Europe,kg,AUS,1.0,Dec-83,123.8,123.8
74360,74360,Belgium,Europe,kg,BEF,1.0,Dec-83,319.3,319.3
74361,74361,Cyprus,Europe,kg,CYP,1.0,Dec-83,2.6,2.6
74362,74362,Denmark,Europe,kg,DKK,1.0,Dec-83,66.01,66.01
74363,74363,Finland,Europe,kg,FMK,1.0,Dec-83,25.22,25.22
74364,74364,France,Europe,kg,FRF,1.0,Dec-83,51.76,51.76
74365,74365,Germany,Europe,kg,DDM,1.0,Dec-83,19.18,19.18
74366,74366,Italy,Europe,kg,ITL,1.0,Dec-83,10174.0,10174.0
74367,74367,Netherlands,Europe,kg,NFL,1.0,Dec-83,17.72,17.72
74368,74368,Norway,Europe,kg,NOK,1.0,Dec-83,49.69,49.69
74369,74369,Portugal,Europe,kg,PTE,1.0,Dec-83,923.4,923.4
74370,74370,Spain,Europe,kg,ESP,1.0,Dec-83,800.8,800.8
74371,74371,Sweden,Europe,kg,SEK,1.0,Dec-83,50.66,50.66
74372,74372,Switzerland,Europe,kg,CHF,1.0,Dec-83,15.8,15.8
74374,74374,United States of America,North America,lb,USD,1.0,Dec-83,2.512,5.58
74654,74654,Japan,Asia & Oceania,g,JPY,200.0,Jan-84,720.0,3600.0
74655,74655,Austria,Europe,kg,AUS,1.0,Jan-84,123.8,123.8
74656,74656,Belgium,Europe,kg,BEF,1.0,Jan-84,327.1,327.1
74657,74657,Cyprus,Europe,kg,CYP,1.0,Jan-84,2.85,2.85
74658,74658,Denmark,Europe,kg,DKK,1.0,Jan-84,67.08,67.08
74659,74659,Finland,Europe,kg,FMK,1.0,Jan-84,25.1,25.1
74660,74660,France,Europe,kg,FRF,1.0,Jan-84,53.04,53.04
74661,74661,Germany,Europe,kg,DDM,1.0,Jan-84,19.56,19.56
74662,74662,Italy,Europe,kg,ITL,1.0,Jan-84,10279.0,10279.0
74663,74663,Netherlands,Europe,kg,NFL,1.0,Jan-84,18.76,18.76
74664,74664,Norway,Europe,kg,NOK,1.0,Jan-84,51.48,51.48
74665,74665,Portugal,Europe,kg,PTE,1.0,Jan-84,986.7,986.7
74666,74666,Spain,Europe,kg,ESP,1.0,Jan-84,860.84,860.84
74667,74667,Sweden,Europe,kg,SEK,1.0,Jan-84,52.62,52.62
74668,74668,Switzerland,Europe,kg,CHF,1.0,Jan-84,15.68,15.68
74670,74670,United States of America,North America,lb,USD,1.0,Jan-84,2.556,5.68
74950,74950,Japan,Asia & Oceania,g,JPY,200.0,Feb-84,720.0,3600.0
74951,74951,Austria,Europe,kg,AUS,1.0,Feb-84,123.8,123.8
74952,74952,Belgium,Europe,kg,BEF,1.0,Feb-84,337.6,337.6
74953,74953,Cyprus,Europe,kg,CYP,1.0,Feb-84,2.85,2.85
74954,74954,Denmark,Europe,kg,DKK,1.0,Feb-84,69.3,69.3
74955,74955,Finland,Europe,kg,FMK,1.0,Feb-84,26.63,26.63
74956,74956,France,Europe,kg,FRF,1.0,Feb-84,53.85,53.85
74957,74957,Germany,Europe,kg,DDM,1.0,Feb-84,19.72,19.72
74958,74958,Italy,Europe,kg,ITL,1.0,Feb-84,10455.0,10455.0
74959,74959,Netherlands,Europe,kg,NFL,1.0,Feb-84,19.32,19.32
74960,74960,Norway,Europe,kg,NOK,1.0,Feb-84,52.41,52.41
74961,74961,Portugal,Europe,kg,PTE,1.0,Feb-84,1006.6,1006.6
74962,74962,Spain,Europe,kg,ESP,1.0,Feb-84,905.08,905.08
74963,74963,Sweden,Europe,kg,SEK,1.0,Feb-84,55.96,55.96
74964,74964,Switzerland,Europe,kg,CHF,1.0,Feb-84,15.96,15.96
74966,74966,United States of America,North America,lb,USD,1.0,Feb-84,2.611,5.8
75246,75246,Japan,Asia & Oceania,g,JPY,200.0,Mar-84,720.0,3600.0
75247,75247,Austria,Europe,kg,AUS,1.0,Mar-84,129.0,129.0
75248,75248,Belgium,Europe,kg,BEF,1.0,Mar-84,350.2,350.2
75249,75249,Cyprus,Europe,kg,CYP,1.0,Mar-84,2.85,2.85
75250,75250,Denmark,Europe,kg,DKK,1.0,Mar-84,70.72,70.72
75251,75251,Finland,Europe,kg,FMK,1.0,Mar-84,27.46,27.46
75252,75252,France,Europe,kg,FRF,1.0,Mar-84,55.05,55.05
75253,75253,Germany,Europe,kg,DDM,1.0,Mar-84,19.9,19.9
75254,75254,Italy,Europe,kg,ITL,1.0,Mar-84,10624.0,10624.0
75255,75255,Netherlands,Europe,kg,NFL,1.0,Mar-84,19.96,19.96
75256,75256,Norway,Europe,kg,NOK,1.0,Mar-84,53.62,53.62
75257,75257,Portugal,Europe,kg,PTE,1.0,Mar-84,1022.0,1022.0
75258,75258,Spain,Europe,kg,ESP,1.0,Mar-84,928.4,928.4
75259,75259,Sweden,Europe,kg,SEK,1.0,Mar-84,56.06,56.06
75260,75260,Switzerland,Europe,kg,CHF,1.0,Mar-84,16.2,16.2
75262,75262,United States of America,North America,lb,USD,1.0,Mar-84,2.589,5.75
75542,75542,Japan,Asia & Oceania,g,JPY,200.0,Apr-84,720.0,3600.0
75543,75543,Austria,Europe,kg,AUS,1.0,Apr-84,129.0,129.0
75544,75544,Belgium,Europe,kg,BEF,1.0,Apr-84,361.1,361.1
75545,75545,Cyprus,Europe,kg,CYP,1.0,Apr-84,2.85,2.85
75546,75546,Denmark,Europe,kg,DKK,1.0,Apr-84,71.09,71.09
75547,75547,Finland,Europe,kg,FMK,1.0,Apr-84,27.88,27.88
75548,75548,France,Europe,kg,FRF,1.0,Apr-84,56.22,56.22
75549,75549,Germany,Europe,kg,DDM,1.0,Apr-84,20.16,20.16
75550,75550,Italy,Europe,kg,ITL,1.0,Apr-84,10800.0,10800.0
75551,75551,Netherlands,Europe,kg,NFL,1.0,Apr-84,19.96,19.96
75552,75552,Norway,Europe,kg,NOK,1.0,Apr-84,53.08,53.08
75553,75553,Portugal,Europe,kg,PTE,1.0,Apr-84,1043.1,1043.1
75554,75554,Spain,Europe,kg,ESP,1.0,Apr-84,931.76,931.76
75555,75555,Sweden,Europe,kg,SEK,1.0,Apr-84,56.04,56.04
75556,75556,Switzerland,Europe,kg,CHF,1.0,Apr-84,16.36,16.36
75558,75558,United States of America,North America,lb,USD,1.0,Apr-84,2.5989999999999998,5.78
75838,75838,Japan,Asia & Oceania,g,JPY,200.0,May-84,720.0,3600.0
75839,75839,Austria,Europe,kg,AUS,1.0,May-84,129.0,129.0
75840,75840,Belgium,Europe,kg,BEF,1.0,May-84,363.4,363.4
75841,75841,Cyprus,Europe,kg,CYP,1.0,May-84,2.85,2.85
75842,75842,Denmark,Europe,kg,DKK,1.0,May-84,71.95,71.95
75843,75843,Finland,Europe,kg,FMK,1.0,May-84,28.99,28.99
75844,75844,France,Europe,kg,FRF,1.0,May-84,56.99,56.99
75845,75845,Germany,Europe,kg,DDM,1.0,May-84,20.2,20.2
75846,75846,Italy,Europe,kg,ITL,1.0,May-84,10945.0,10945.0
75847,75847,Netherlands,Europe,kg,NFL,1.0,May-84,19.48,19.48
75848,75848,Norway,Europe,kg,NOK,1.0,May-84,53.67,53.67
75849,75849,Portugal,Europe,kg,PTE,1.0,May-84,1055.7,1055.7
75850,75850,Spain,Europe,kg,ESP,1.0,May-84,948.0,948.0
75851,75851,Sweden,Europe,kg,SEK,1.0,May-84,56.06,56.06
75852,75852,Switzerland,Europe,kg,CHF,1.0,May-84,16.44,16.44
75854,75854,United States of America,North America,lb,USD,1.0,May-84,2.612,5.8
76134,76134,Japan,Asia & Oceania,g,JPY,200.0,Jun-84,720.0,3600.0
76135,76135,Austria,Europe,kg,AUS,1.0,Jun-84,129.0,129.0
76136,76136,Belgium,Europe,kg,BEF,1.0,Jun-84,364.4,364.4
76137,76137,Cyprus,Europe,kg,CYP,1.0,Jun-84,2.85,2.85
76138,76138,Denmark,Europe,kg,DKK,1.0,Jun-84,72.96,72.96
76139,76139,Finland,Europe,kg,FMK,1.0,Jun-84,29.49,29.49
76140,76140,France,Europe,kg,FRF,1.0,Jun-84,57.61,57.61
76141,76141,Germany,Europe,kg,DDM,1.0,Jun-84,20.08,20.08
76142,76142,Italy,Europe,kg,ITL,1.0,Jun-84,11033.0,11033.0
76143,76143,Netherlands,Europe,kg,NFL,1.0,Jun-84,19.48,19.48
76144,76144,Norway,Europe,kg,NOK,1.0,Jun-84,53.78,53.78
76145,76145,Portugal,Europe,kg,PTE,1.0,Jun-84,1066.7,1066.7
76146,76146,Spain,Europe,kg,ESP,1.0,Jun-84,949.12,949.12
76147,76147,Sweden,Europe,kg,SEK,1.0,Jun-84,56.06,56.06
76148,76148,Switzerland,Europe,kg,CHF,1.0,Jun-84,16.44,16.44
76150,76150,United States of America,North America,lb,USD,1.0,Jun-84,2.647,5.88
76430,76430,Japan,Asia & Oceania,g,JPY,200.0,Jul-84,720.0,3600.0
76431,76431,Austria,Europe,kg,AUS,1.0,Jul-84,129.0,129.0
76432,76432,Belgium,Europe,kg,BEF,1.0,Jul-84,365.9,365.9
76433,76433,Cyprus,Europe,kg,CYP,1.0,Jul-84,2.85,2.85
76434,76434,Denmark,Europe,kg,DKK,1.0,Jul-84,73.7,73.7
76435,76435,Finland,Europe,kg,FMK,1.0,Jul-84,29.76,29.76
76436,76436,France,Europe,kg,FRF,1.0,Jul-84,58.12,58.12
76437,76437,Germany,Europe,kg,DDM,1.0,Jul-84,19.92,19.92
76438,76438,Italy,Europe,kg,ITL,1.0,Jul-84,11193.0,11193.0
76439,76439,Netherlands,Europe,kg,NFL,1.0,Jul-84,20.04,20.04
76440,76440,Norway,Europe,kg,NOK,1.0,Jul-84,54.96,54.96
76441,76441,Portugal,Europe,kg,PTE,1.0,Jul-84,1087.2,1087.2
76442,76442,Spain,Europe,kg,ESP,1.0,Jul-84,951.0,951.0
76443,76443,Sweden,Europe,kg,SEK,1.0,Jul-84,56.24,56.24
76444,76444,Switzerland,Europe,kg,CHF,1.0,Jul-84,16.52,16.52
76446,76446,United States of America,North America,lb,USD,1.0,Jul-84,2.6710000000000003,5.94
76726,76726,Japan,Asia & Oceania,g,JPY,200.0,Aug-84,720.0,3600.0
76727,76727,Austria,Europe,kg,AUS,1.0,Aug-84,129.0,129.0
76728,76728,Belgium,Europe,kg,BEF,1.0,Aug-84,367.4,367.4
76729,76729,Cyprus,Europe,kg,CYP,1.0,Aug-84,2.85,2.85
76730,76730,Denmark,Europe,kg,DKK,1.0,Aug-84,74.88,74.88
76731,76731,Finland,Europe,kg,FMK,1.0,Aug-84,29.75,29.75
76732,76732,France,Europe,kg,FRF,1.0,Aug-84,58.39,58.39
76733,76733,Germany,Europe,kg,DDM,1.0,Aug-84,20.08,20.08
76734,76734,Italy,Europe,kg,ITL,1.0,Aug-84,11234.0,11234.0
76735,76735,Netherlands,Europe,kg,NFL,1.0,Aug-84,20.04,20.04
76736,76736,Norway,Europe,kg,NOK,1.0,Aug-84,54.8,54.8
76737,76737,Portugal,Europe,kg,PTE,1.0,Aug-84,1093.4,1093.4
76738,76738,Spain,Europe,kg,ESP,1.0,Aug-84,956.84,956.84
76739,76739,Sweden,Europe,kg,SEK,1.0,Aug-84,55.6,55.6
76740,76740,Switzerland,Europe,kg,CHF,1.0,Aug-84,16.64,16.64
76742,76742,United States of America,North America,lb,USD,1.0,Aug-84,2.6639999999999997,5.92
77022,77022,Japan,Asia & Oceania,g,JPY,200.0,Sep-84,720.0,3600.0
77023,77023,Austria,Europe,kg,AUS,1.0,Sep-84,129.0,129.0
77024,77024,Belgium,Europe,kg,BEF,1.0,Sep-84,369.5,369.5
77025,77025,Cyprus,Europe,kg,CYP,1.0,Sep-84,2.85,2.85
77026,77026,Denmark,Europe,kg,DKK,1.0,Sep-84,75.16,75.16
77027,77027,Finland,Europe,kg,FMK,1.0,Sep-84,30.05,30.05
77028,77028,France,Europe,kg,FRF,1.0,Sep-84,58.93,58.93
