,Country,Region,Unit,Country_Code,Weight,Price,unit_price(/kg),Datetime,Year,Month,Unnamed: 0,Scale,Conversions_Numeric
9388,Czech Rep.,Europe,g,CZK,100.0,22.08,220.8,2008-09-01,2008,9,10133,Units,17.071666666666697
9389,Czech Rep.,Europe,g,CZK,100.0,22.28,222.8,2008-10-01,2008,10,10133,Units,17.071666666666697
9390,Czech Rep.,Europe,g,CZK,100.0,22.19,221.9,2008-11-01,2008,11,10133,Units,17.071666666666697
9391,Czech Rep.,Europe,g,CZK,100.0,22.36,223.6,2008-12-01,2008,12,10133,Units,17.071666666666697
9392,Denmark,Europe,kg,DKK,1.0,58.38,58.38,2008-01-01,2008,1,10135,Units,5.09813083333333
9393,Denmark,Europe,kg,DKK,1.0,57.47,57.47,2008-02-01,2008,2,10135,Units,5.09813083333333
9394,Denmark,Europe,kg,DKK,1.0,56.78,56.78,2008-03-01,2008,3,10135,Units,5.09813083333333
9395,Denmark,Europe,kg,DKK,1.0,60.07,60.07,2008-04-01,2008,4,10135,Units,5.09813083333333
9396,Denmark,Europe,kg,DKK,1.0,61.18,61.18,2008-05-01,2008,5,10135,Units,5.09813083333333
9397,Denmark,Europe,kg,DKK,1.0,61.35,61.35,2008-06-01,2008,6,10135,Units,5.09813083333333
9398,Denmark,Europe,kg,DKK,1.0,60.85,60.85,2008-07-01,2008,7,10135,Units,5.09813083333333
9399,Denmark,Europe,kg,DKK,1.0,61.2,61.2,2008-08-01,2008,8,10135,Units,5.09813083333333
9400,Denmark,Europe,kg,DKK,1.0,62.33,62.33,2008-09-01,2008,9,10135,Units,5.09813083333333
9401,Denmark,Europe,kg,DKK,1.0,62.24,62.24,2008-10-01,2008,10,10135,Units,5.09813083333333
9402,Denmark,Europe,kg,DKK,1.0,61.41,61.41,2008-11-01,2008,11,10135,Units,5.09813083333333
9403,Denmark,Europe,kg,DKK,1.0,61.98,61.98,2008-12-01,2008,12,10135,Units,5.09813083333333
9404,Finland,Europe,g,EUR,500.0,2.65,5.3,2008-01-01,2008,1,10151,Units,
9405,Finland,Europe,g,EUR,500.0,2.66,5.32,2008-02-01,2008,2,10151,Units,
9406,Finland,Europe,g,EUR,500.0,2.69,5.38,2008-03-01,2008,3,10151,Units,
9407,Finland,Europe,g,EUR,500.0,2.85,5.7,2008-04-01,2008,4,10151,Units,
9408,Finland,Europe,g,EUR,500.0,2.84,5.68,2008-05-01,2008,5,10151,Units,
9409,Finland,Europe,g,EUR,500.0,2.8,5.6,2008-06-01,2008,6,10151,Units,
9410,Finland,Europe,g,EUR,500.0,2.85,5.7,2008-07-01,2008,7,10151,Units,
9411,Finland,Europe,g,EUR,500.0,2.86,5.72,2008-08-01,2008,8,10151,Units,
9412,Finland,Europe,g,EUR,500.0,2.83,5.66,2008-09-01,2008,9,10151,Units,
9413,Finland,Europe,g,EUR,500.0,2.83,5.66,2008-10-01,2008,10,10151,Units,
9414,Finland,Europe,g,EUR,500.0,2.84,5.68,2008-11-01,2008,11,10151,Units,
9415,Finland,Europe,g,EUR,500.0,2.75,5.5,2008-12-01,2008,12,10151,Units,
9416,France,Europe,g,EUR,250.0,1.43,5.72,2008-01-01,2008,1,10152,Units,
9417,France,Europe,g,EUR,250.0,1.43,5.72,2008-02-01,2008,2,10152,Units,
9418,France,Europe,g,EUR,250.0,1.44,5.76,2008-03-01,2008,3,10152,Units,
9419,France,Europe,g,EUR,250.0,1.44,5.76,2008-04-01,2008,4,10152,Units,
9420,France,Europe,g,EUR,250.0,1.44,5.76,2008-05-01,2008,5,10152,Units,
9421,France,Europe,g,EUR,250.0,1.43,5.72,2008-06-01,2008,6,10152,Units,
9422,France,Europe,g,EUR,250.0,1.44,5.76,2008-07-01,2008,7,10152,Units,
9423,France,Europe,g,EUR,250.0,1.46,5.84,2008-08-01,2008,8,10152,Units,
9424,France,Europe,g,EUR,250.0,1.46,5.84,2008-09-01,2008,9,10152,Units,
9425,France,Europe,g,EUR,250.0,1.46,5.84,2008-10-01,2008,10,10152,Units,
9426,France,Europe,g,EUR,250.0,1.46,5.84,2008-11-01,2008,11,10152,Units,
9427,France,Europe,g,EUR,250.0,1.46,5.84,2008-12-01,2008,12,10152,Units,
9428,Germany,Europe,kg,EUR,1.0,7.84,7.84,2008-01-01,2008,1,10157,Units,
9429,Germany,Europe,kg,EUR,1.0,8.12,8.12,2008-02-01,2008,2,10157,Units,
9430,Germany,Europe,kg,EUR,1.0,7.72,7.72,2008-03-01,2008,3,10157,Units,
9431,Germany,Europe,kg,EUR,1.0,7.86,7.86,2008-04-01,2008,4,10157,Units,
9432,Germany,Europe,kg,EUR,1.0,7.66,7.66,2008-05-01,2008,5,10157,Units,
9433,Germany,Europe,kg,EUR,1.0,7.72,7.72,2008-06-01,2008,6,10157,Units,
9434,Germany,Europe,kg,EUR,1.0,7.62,7.62,2008-07-01,2008,7,10157,Units,
9435,Germany,Europe,kg,EUR,1.0,7.64,7.64,2008-08-01,2008,8,10157,Units,
9436,Germany,Europe,kg,EUR,1.0,7.6,7.6,2008-09-01,2008,9,10157,Units,
9437,Germany,Europe,kg,EUR,1.0,7.58,7.58,2008-10-01,2008,10,10157,Units,
9438,Germany,Europe,kg,EUR,1.0,7.48,7.48,2008-11-01,2008,11,10157,Units,
9439,Germany,Europe,kg,EUR,1.0,7.28,7.28,2008-12-01,2008,12,10157,Units,
9440,Hungary,Europe,g,HUF,250.0,482.0,1928.0,2008-01-01,2008,1,10172,Units,172.113333333333
9441,Hungary,Europe,g,HUF,250.0,486.0,1944.0,2008-02-01,2008,2,10172,Units,172.113333333333
9442,Hungary,Europe,g,HUF,250.0,496.0,1984.0,2008-03-01,2008,3,10172,Units,172.113333333333
9443,Hungary,Europe,g,HUF,250.0,498.0,1992.0,2008-04-01,2008,4,10172,Units,172.113333333333
9444,Hungary,Europe,g,HUF,250.0,517.0,2068.0,2008-05-01,2008,5,10172,Units,172.113333333333
9445,Hungary,Europe,g,HUF,250.0,516.0,2064.0,2008-06-01,2008,6,10172,Units,172.113333333333
9446,Hungary,Europe,g,HUF,250.0,527.0,2108.0,2008-07-01,2008,7,10172,Units,172.113333333333
9447,Hungary,Europe,g,HUF,250.0,526.0,2104.0,2008-08-01,2008,8,10172,Units,172.113333333333
9448,Hungary,Europe,g,HUF,250.0,525.0,2100.0,2008-09-01,2008,9,10172,Units,172.113333333333
9449,Hungary,Europe,g,HUF,250.0,530.0,2120.0,2008-10-01,2008,10,10172,Units,172.113333333333
9450,Hungary,Europe,g,HUF,250.0,531.0,2124.0,2008-11-01,2008,11,10172,Units,172.113333333333
9451,Hungary,Europe,g,HUF,250.0,528.0,2112.0,2008-12-01,2008,12,10172,Units,172.113333333333
9452,Italy,Europe,kg,EUR,1.0,11.53,11.53,2008-01-01,2008,1,10181,Units,
9453,Italy,Europe,kg,EUR,1.0,11.55,11.55,2008-02-01,2008,2,10181,Units,
9454,Italy,Europe,kg,EUR,1.0,11.56,11.56,2008-03-01,2008,3,10181,Units,
9455,Italy,Europe,kg,EUR,1.0,11.6,11.6,2008-04-01,2008,4,10181,Units,
9456,Italy,Europe,kg,EUR,1.0,11.67,11.67,2008-05-01,2008,5,10181,Units,
9457,Italy,Europe,kg,EUR,1.0,11.79,11.79,2008-06-01,2008,6,10181,Units,
9458,Italy,Europe,kg,EUR,1.0,11.83,11.83,2008-07-01,2008,7,10181,Units,
9459,Italy,Europe,kg,EUR,1.0,11.87,11.87,2008-08-01,2008,8,10181,Units,
9460,Italy,Europe,kg,EUR,1.0,11.95,11.95,2008-09-01,2008,9,10181,Units,
9461,Italy,Europe,kg,EUR,1.0,12.0,12.0,2008-10-01,2008,10,10181,Units,
9462,Italy,Europe,kg,EUR,1.0,12.06,12.06,2008-11-01,2008,11,10181,Units,
9463,Italy,Europe,kg,EUR,1.0,12.1,12.1,2008-12-01,2008,12,10181,Units,
9464,Latvia,Europe,kg,LVL,1.0,5.71,5.71,2008-01-01,2008,1,10194,Units,0.4808166666666671
9465,Latvia,Europe,kg,LVL,1.0,5.74,5.74,2008-02-01,2008,2,10194,Units,0.4808166666666671
9466,Latvia,Europe,kg,LVL,1.0,5.74,5.74,2008-03-01,2008,3,10194,Units,0.4808166666666671
9467,Latvia,Europe,kg,LVL,1.0,5.93,5.93,2008-04-01,2008,4,10194,Units,0.4808166666666671
9468,Latvia,Europe,kg,LVL,1.0,6.36,6.36,2008-05-01,2008,5,10194,Units,0.4808166666666671
9469,Latvia,Europe,kg,LVL,1.0,6.42,6.42,2008-06-01,2008,6,10194,Units,0.4808166666666671
9470,Latvia,Europe,kg,LVL,1.0,6.57,6.57,2008-07-01,2008,7,10194,Units,0.4808166666666671
9471,Latvia,Europe,kg,LVL,1.0,6.63,6.63,2008-08-01,2008,8,10194,Units,0.4808166666666671
9472,Latvia,Europe,kg,LVL,1.0,6.53,6.53,2008-09-01,2008,9,10194,Units,0.4808166666666671
9473,Latvia,Europe,kg,LVL,1.0,6.6,6.6,2008-10-01,2008,10,10194,Units,0.4808166666666671
9474,Latvia,Europe,kg,LVL,1.0,6.3,6.3,2008-11-01,2008,11,10194,Units,0.4808166666666671
9475,Latvia,Europe,kg,LVL,1.0,6.14,6.14,2008-12-01,2008,12,10194,Units,0.4808166666666671
9476,Lithuania,Europe,g,LTL,250.0,6.59,26.36,2008-01-01,2008,1,10199,Units,2.357075
9477,Lithuania,Europe,g,LTL,250.0,6.65,26.6,2008-02-01,2008,2,10199,Units,2.357075
9478,Lithuania,Europe,g,LTL,250.0,6.51,26.04,2008-03-01,2008,3,10199,Units,2.357075
9479,Lithuania,Europe,g,LTL,250.0,7.11,28.44,2008-04-01,2008,4,10199,Units,2.357075
9480,Lithuania,Europe,g,LTL,250.0,7.11,28.44,2008-05-01,2008,5,10199,Units,2.357075
9481,Lithuania,Europe,g,LTL,250.0,7.05,28.2,2008-06-01,2008,6,10199,Units,2.357075
9482,Lithuania,Europe,g,LTL,250.0,7.3,29.2,2008-07-01,2008,7,10199,Units,2.357075
9483,Lithuania,Europe,g,LTL,250.0,7.34,29.36,2008-08-01,2008,8,10199,Units,2.357075
9484,Lithuania,Europe,g,LTL,250.0,7.19,28.76,2008-09-01,2008,9,10199,Units,2.357075
9485,Lithuania,Europe,g,LTL,250.0,7.3,29.2,2008-10-01,2008,10,10199,Units,2.357075
9486,Lithuania,Europe,g,LTL,250.0,7.02,28.08,2008-11-01,2008,11,10199,Units,2.357075
9487,Lithuania,Europe,g,LTL,250.0,7.29,29.16,2008-12-01,2008,12,10199,Units,2.357075
9488,Luxembourg,Europe,g,EUR,250.0,2.72,10.88,2008-01-01,2008,1,10200,Units,
9489,Luxembourg,Europe,g,EUR,250.0,2.79,11.16,2008-02-01,2008,2,10200,Units,
9490,Luxembourg,Europe,g,EUR,250.0,2.73,10.92,2008-03-01,2008,3,10200,Units,
9491,Luxembourg,Europe,g,EUR,250.0,2.72,10.88,2008-04-01,2008,4,10200,Units,
9492,Luxembourg,Europe,g,EUR,250.0,2.76,11.04,2008-05-01,2008,5,10200,Units,
9493,Luxembourg,Europe,g,EUR,250.0,2.87,11.48,2008-06-01,2008,6,10200,Units,
9494,Luxembourg,Europe,g,EUR,250.0,2.87,11.48,2008-07-01,2008,7,10200,Units,
9495,Luxembourg,Europe,g,EUR,250.0,2.88,11.52,2008-08-01,2008,8,10200,Units,
9496,Luxembourg,Europe,g,EUR,250.0,2.88,11.52,2008-09-01,2008,9,10200,Units,
9497,Luxembourg,Europe,g,EUR,250.0,2.85,11.4,2008-10-01,2008,10,10200,Units,
9498,Luxembourg,Europe,g,EUR,250.0,2.88,11.52,2008-11-01,2008,11,10200,Units,
9499,Luxembourg,Europe,g,EUR,250.0,2.88,11.52,2008-12-01,2008,12,10200,Units,
9500,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-01-01,2008,1,10223,Units,
9501,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-02-01,2008,2,10223,Units,
9502,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-03-01,2008,3,10223,Units,
9503,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-04-01,2008,4,10223,Units,
9504,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-05-01,2008,5,10223,Units,
9505,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-06-01,2008,6,10223,Units,
9506,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-07-01,2008,7,10223,Units,
9507,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-08-01,2008,8,10223,Units,
9508,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-09-01,2008,9,10223,Units,
9509,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-10-01,2008,10,10223,Units,
9510,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-11-01,2008,11,10223,Units,
9511,"Netherlands, The",Europe,g,EUR,250.0,1.89,7.56,2008-12-01,2008,12,10223,Units,
9512,Norway,Europe,kg,NOK,1.0,58.35,58.35,2008-01-01,2008,1,10230,Units,5.64
9513,Norway,Europe,kg,NOK,1.0,59.22,59.22,2008-02-01,2008,2,10230,Units,5.64
9514,Norway,Europe,kg,NOK,1.0,55.94,55.94,2008-03-01,2008,3,10230,Units,5.64
9515,Norway,Europe,kg,NOK,1.0,61.69,61.69,2008-04-01,2008,4,10230,Units,5.64
9516,Norway,Europe,kg,NOK,1.0,61.16,61.16,2008-05-01,2008,5,10230,Units,5.64
9517,Norway,Europe,kg,NOK,1.0,62.96,62.96,2008-06-01,2008,6,10230,Units,5.64
9518,Norway,Europe,kg,NOK,1.0,63.7,63.7,2008-07-01,2008,7,10230,Units,5.64
9519,Norway,Europe,kg,NOK,1.0,56.74,56.74,2008-08-01,2008,8,10230,Units,5.64
9520,Norway,Europe,kg,NOK,1.0,52.32,52.32,2008-09-01,2008,9,10230,Units,5.64
9521,Norway,Europe,kg,NOK,1.0,52.32,52.32,2008-10-01,2008,10,10230,Units,5.64
9522,Norway,Europe,kg,NOK,1.0,52.46,52.46,2008-11-01,2008,11,10230,Units,5.64
9523,Norway,Europe,kg,NOK,1.0,48.11,48.11,2008-12-01,2008,12,10230,Units,5.64
9524,"Poland, Rep. of",Europe,g,PLN,250.0,5.77,23.08,2008-01-01,2008,1,10239,Units,2.40924166666667
9525,"Poland, Rep. of",Europe,g,PLN,250.0,5.81,23.24,2008-02-01,2008,2,10239,Units,2.40924166666667
9526,"Poland, Rep. of",Europe,g,PLN,250.0,5.8,23.2,2008-03-01,2008,3,10239,Units,2.40924166666667
9527,"Poland, Rep. of",Europe,g,PLN,250.0,5.79,23.16,2008-04-01,2008,4,10239,Units,2.40924166666667
9528,"Poland, Rep. of",Europe,g,PLN,250.0,5.84,23.36,2008-05-01,2008,5,10239,Units,2.40924166666667
9529,"Poland, Rep. of",Europe,g,PLN,250.0,5.87,23.48,2008-06-01,2008,6,10239,Units,2.40924166666667
9530,"Poland, Rep. of",Europe,g,PLN,250.0,5.85,23.4,2008-07-01,2008,7,10239,Units,2.40924166666667
9531,"Poland, Rep. of",Europe,g,PLN,250.0,5.88,23.52,2008-08-01,2008,8,10239,Units,2.40924166666667
9532,"Poland, Rep. of",Europe,g,PLN,250.0,5.87,23.48,2008-09-01,2008,9,10239,Units,2.40924166666667
9533,"Poland, Rep. of",Europe,g,PLN,250.0,5.92,23.68,2008-10-01,2008,10,10239,Units,2.40924166666667
9534,"Poland, Rep. of",Europe,g,PLN,250.0,5.83,23.32,2008-11-01,2008,11,10239,Units,2.40924166666667
9535,"Poland, Rep. of",Europe,g,PLN,250.0,5.77,23.08,2008-12-01,2008,12,10239,Units,2.40924166666667
9536,Portugal,Europe,kg,EUR,1.0,8.18,8.18,2008-01-01,2008,1,10240,Units,
9537,Portugal,Europe,kg,EUR,1.0,8.21,8.21,2008-02-01,2008,2,10240,Units,
9538,Portugal,Europe,kg,EUR,1.0,8.22,8.22,2008-03-01,2008,3,10240,Units,
9539,Portugal,Europe,kg,EUR,1.0,8.38,8.38,2008-04-01,2008,4,10240,Units,
9540,Portugal,Europe,kg,EUR,1.0,8.57,8.57,2008-05-01,2008,5,10240,Units,
9541,Portugal,Europe,kg,EUR,1.0,8.62,8.62,2008-06-01,2008,6,10240,Units,
9542,Portugal,Europe,kg,EUR,1.0,8.71,8.71,2008-07-01,2008,7,10240,Units,
9543,Portugal,Europe,kg,EUR,1.0,8.75,8.75,2008-08-01,2008,8,10240,Units,
9544,Portugal,Europe,kg,EUR,1.0,8.69,8.69,2008-09-01,2008,9,10240,Units,
9545,Portugal,Europe,kg,EUR,1.0,8.74,8.74,2008-10-01,2008,10,10240,Units,
9546,Portugal,Europe,kg,EUR,1.0,8.6,8.6,2008-11-01,2008,11,10240,Units,
9547,Portugal,Europe,kg,EUR,1.0,8.56,8.56,2008-12-01,2008,12,10240,Units,
9548,Slovak Rep.,Europe,g,EUR,100.0,22.14,221.4,2008-01-01,2008,1,10257,Units,21.3614166666667
9549,Slovak Rep.,Europe,g,EUR,100.0,22.62,226.2,2008-02-01,2008,2,10257,Units,21.3614166666667
9550,Slovak Rep.,Europe,g,EUR,100.0,23.33,233.3,2008-03-01,2008,3,10257,Units,21.3614166666667
9551,Slovak Rep.,Europe,g,EUR,100.0,23.46,234.6,2008-04-01,2008,4,10257,Units,21.3614166666667
9552,Slovak Rep.,Europe,g,EUR,100.0,23.71,237.1,2008-05-01,2008,5,10257,Units,21.3614166666667
9553,Slovak Rep.,Europe,g,EUR,100.0,23.97,239.7,2008-06-01,2008,6,10257,Units,21.3614166666667
9554,Slovak Rep.,Europe,g,EUR,100.0,23.86,238.6,2008-07-01,2008,7,10257,Units,21.3614166666667
9555,Slovak Rep.,Europe,g,EUR,100.0,23.58,235.8,2008-08-01,2008,8,10257,Units,21.3614166666667
9556,Slovak Rep.,Europe,g,EUR,100.0,23.81,238.1,2008-09-01,2008,9,10257,Units,21.3614166666667
9557,Slovak Rep.,Europe,g,EUR,100.0,23.86,238.6,2008-10-01,2008,10,10257,Units,21.3614166666667
9558,Slovak Rep.,Europe,g,EUR,100.0,23.89,238.9,2008-11-01,2008,11,10257,Units,21.3614166666667
9559,Slovak Rep.,Europe,g,EUR,100.0,24.02,240.2,2008-12-01,2008,12,10257,Units,21.3614166666667
9560,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.36,7.36,2008-01-01,2008,1,10258,Units,
9561,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.42,7.42,2008-02-01,2008,2,10258,Units,
9562,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.4,7.4,2008-03-01,2008,3,10258,Units,
9563,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.52,7.52,2008-04-01,2008,4,10258,Units,
9564,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.31,7.31,2008-05-01,2008,5,10258,Units,
9565,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.78,7.78,2008-06-01,2008,6,10258,Units,
9566,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.78,7.78,2008-07-01,2008,7,10258,Units,
9567,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.52,7.52,2008-08-01,2008,8,10258,Units,
9568,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.24,7.24,2008-09-01,2008,9,10258,Units,
9569,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.36,7.36,2008-10-01,2008,10,10258,Units,
9570,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.41,7.41,2008-11-01,2008,11,10258,Units,
9571,"Slovenia, Rep. of",Europe,kg,EUR,1.0,7.41,7.41,2008-12-01,2008,12,10258,Units,
9572,Spain,Europe,g,EUR,250.0,1.57,6.28,2008-01-01,2008,1,10263,Units,
9573,Spain,Europe,g,EUR,250.0,1.58,6.32,2008-02-01,2008,2,10263,Units,
9574,Spain,Europe,g,EUR,250.0,1.58,6.32,2008-03-01,2008,3,10263,Units,
9575,Spain,Europe,g,EUR,250.0,1.59,6.36,2008-04-01,2008,4,10263,Units,
9576,Spain,Europe,g,EUR,250.0,1.6,6.4,2008-05-01,2008,5,10263,Units,
9577,Spain,Europe,g,EUR,250.0,1.6,6.4,2008-06-01,2008,6,10263,Units,
9578,Spain,Europe,g,EUR,250.0,1.62,6.48,2008-07-01,2008,7,10263,Units,
9579,Spain,Europe,g,EUR,250.0,1.63,6.52,2008-08-01,2008,8,10263,Units,
9580,Spain,Europe,g,EUR,250.0,1.63,6.52,2008-09-01,2008,9,10263,Units,
9581,Spain,Europe,g,EUR,250.0,1.64,6.56,2008-10-01,2008,10,10263,Units,
9582,Spain,Europe,g,EUR,250.0,1.66,6.64,2008-11-01,2008,11,10263,Units,
9583,Spain,Europe,g,EUR,250.0,1.67,6.68,2008-12-01,2008,12,10263,Units,
9584,Sweden,Europe,g,SEK,500.0,25.66,51.32,2008-01-01,2008,1,10270,Units,6.59109916666667
9585,Sweden,Europe,g,SEK,500.0,25.65,51.3,2008-02-01,2008,2,10270,Units,6.59109916666667
9586,Sweden,Europe,g,SEK,500.0,25.7,51.4,2008-03-01,2008,3,10270,Units,6.59109916666667
9587,Sweden,Europe,g,SEK,500.0,26.78,53.56,2008-04-01,2008,4,10270,Units,6.59109916666667
9588,Sweden,Europe,g,SEK,500.0,27.34,54.68,2008-05-01,2008,5,10270,Units,6.59109916666667
9589,Sweden,Europe,g,SEK,500.0,27.37,54.74,2008-06-01,2008,6,10270,Units,6.59109916666667
9590,Sweden,Europe,g,SEK,500.0,27.55,55.1,2008-07-01,2008,7,10270,Units,6.59109916666667
9591,Sweden,Europe,g,SEK,500.0,27.35,54.7,2008-08-01,2008,8,10270,Units,6.59109916666667
9592,Sweden,Europe,g,SEK,500.0,27.67,55.34,2008-09-01,2008,9,10270,Units,6.59109916666667
9593,Sweden,Europe,g,SEK,500.0,27.59,55.18,2008-10-01,2008,10,10270,Units,6.59109916666667
9594,Sweden,Europe,g,SEK,500.0,28.12,56.24,2008-11-01,2008,11,10270,Units,6.59109916666667
9595,Sweden,Europe,g,SEK,500.0,28.12,56.24,2008-12-01,2008,12,10270,Units,6.59109916666667
9596,United Kingdom,Europe,½ lb,GBP,1.0,2.12,,2008-01-01,2008,1,10287,Units,0.54396625
9597,United Kingdom,Europe,½ lb,GBP,1.0,2.04,,2008-02-01,2008,2,10287,Units,0.54396625
9598,United Kingdom,Europe,½ lb,GBP,1.0,2.0,,2008-03-01,2008,3,10287,Units,0.54396625
9599,United Kingdom,Europe,½ lb,GBP,1.0,2.08,,2008-04-01,2008,4,10287,Units,0.54396625
9600,United Kingdom,Europe,½ lb,GBP,1.0,2.11,,2008-05-01,2008,5,10287,Units,0.54396625
9601,United Kingdom,Europe,½ lb,GBP,1.0,2.15,,2008-06-01,2008,6,10287,Units,0.54396625
9602,United Kingdom,Europe,½ lb,GBP,1.0,2.17,,2008-07-01,2008,7,10287,Units,0.54396625
9603,United Kingdom,Europe,½ lb,GBP,1.0,2.16,,2008-08-01,2008,8,10287,Units,0.54396625
9604,United Kingdom,Europe,½ lb,GBP,1.0,2.06,,2008-09-01,2008,9,10287,Units,0.54396625
9605,United Kingdom,Europe,½ lb,GBP,1.0,2.14,,2008-10-01,2008,10,10287,Units,0.54396625
9606,United Kingdom,Europe,½ lb,GBP,1.0,2.18,,2008-11-01,2008,11,10287,Units,0.54396625
9607,United Kingdom,Europe,½ lb,GBP,1.0,2.17,,2008-12-01,2008,12,10287,Units,0.54396625
9608,Brazil,South America,g,BRL,500.0,3.89,7.78,2008-01-01,2008,1,10106,Units,1.8337666666666697
9609,Brazil,South America,g,BRL,500.0,3.91,7.82,2008-02-01,2008,2,10106,Units,1.8337666666666697
9610,Brazil,South America,g,BRL,500.0,3.99,7.98,2008-03-01,2008,3,10106,Units,1.8337666666666697
9611,Brazil,South America,g,BRL,500.0,3.96,7.92,2008-04-01,2008,4,10106,Units,1.8337666666666697
9612,Brazil,South America,g,BRL,500.0,4.05,8.1,2008-05-01,2008,5,10106,Units,1.8337666666666697
9613,Brazil,South America,g,BRL,500.0,4.1,8.2,2008-06-01,2008,6,10106,Units,1.8337666666666697
9614,Brazil,South America,g,BRL,500.0,4.07,8.14,2008-07-01,2008,7,10106,Units,1.8337666666666697
9615,Brazil,South America,g,BRL,500.0,4.05,8.1,2008-08-01,2008,8,10106,Units,1.8337666666666697
9616,Brazil,South America,g,BRL,500.0,4.01,8.02,2008-09-01,2008,9,10106,Units,1.8337666666666697
9617,Brazil,South America,g,BRL,500.0,4.02,8.04,2008-10-01,2008,10,10106,Units,1.8337666666666697
9618,Brazil,South America,g,BRL,500.0,4.09,8.18,2008-11-01,2008,11,10106,Units,1.8337666666666697
9619,Brazil,South America,g,BRL,500.0,4.18,8.36,2008-12-01,2008,12,10106,Units,1.8337666666666697
9620,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-01-01,2008,1,10122,Units,1967.71130916667
9621,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-02-01,2008,2,10122,Units,1967.71130916667
9622,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-03-01,2008,3,10122,Units,1967.71130916667
9623,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-04-01,2008,4,10122,Units,1967.71130916667
9624,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-05-01,2008,5,10122,Units,1967.71130916667
9625,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-06-01,2008,6,10122,Units,1967.71130916667
9626,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-07-01,2008,7,10122,Units,1967.71130916667
9627,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-08-01,2008,8,10122,Units,1967.71130916667
9628,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-09-01,2008,9,10122,Units,1967.71130916667
9629,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-10-01,2008,10,10122,Units,1967.71130916667
9630,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-11-01,2008,11,10122,Units,1967.71130916667
9631,Colombia,South America,kg,COP,1.0,13751.0,13751.0,2008-12-01,2008,12,10122,Units,1967.71130916667
9632,Japan,Asia & Oceania,g,JPY,100.0,127.0,1270.0,2009-01-01,2009,1,10407,Units,93.5700890870457
9633,Japan,Asia & Oceania,g,JPY,100.0,127.0,1270.0,2009-02-01,2009,2,10407,Units,93.5700890870457
9634,Japan,Asia & Oceania,g,JPY,100.0,137.0,1370.0,2009-03-01,2009,3,10407,Units,93.5700890870457
9635,Japan,Asia & Oceania,g,JPY,100.0,124.0,1240.0,2009-04-01,2009,4,10407,Units,93.5700890870457
9636,Japan,Asia & Oceania,g,JPY,100.0,123.0,1230.0,2009-05-01,2009,5,10407,Units,93.5700890870457
9637,Japan,Asia & Oceania,g,JPY,100.0,122.0,1220.0,2009-06-01,2009,6,10407,Units,93.5700890870457
9638,Japan,Asia & Oceania,g,JPY,100.0,125.0,1250.0,2009-07-01,2009,7,10407,Units,93.5700890870457
9639,Japan,Asia & Oceania,g,JPY,100.0,126.0,1260.0,2009-08-01,2009,8,10407,Units,93.5700890870457
9640,Japan,Asia & Oceania,g,JPY,100.0,127.0,1270.0,2009-09-01,2009,9,10407,Units,93.5700890870457
9641,Japan,Asia & Oceania,g,JPY,100.0,120.0,1200.0,2009-10-01,2009,10,10407,Units,93.5700890870457
9642,Japan,Asia & Oceania,g,JPY,100.0,121.0,1210.0,2009-11-01,2009,11,10407,Units,93.5700890870457
9643,Japan,Asia & Oceania,g,JPY,100.0,123.0,1230.0,2009-12-01,2009,12,10407,Units,93.5700890870457
