,Unnamed: 0,Unnamed: 0.1,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Date,Price,unit_price(/kg)
271,16689,16689,Cameroon,Africa,kg,XAF,1,G,Robusta,May-1965,127.0,127.0
272,16690,16690,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,May-1965,90.0,90.0
273,16691,16691,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,May-1965,23.39,1.38
274,16693,16693,Kenya,Africa,kg,KES,50,G,Arabica,May-1965,313.0,6.26
275,16694,16694,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,May-1965,100.0,100.0
276,16695,16695,Togo,Africa,kg,XAF,1,G,Robusta,May-1965,75.0,75.0
277,16696,16696,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,May-1965,228.81,4.98
278,16697,16697,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,May-1965,36.8,0.8
279,16698,16698,Brazil,South America,kg,CRZ,60,G,Arabica,May-1965,26455.2,440.92
280,16699,16699,Colombia,South America,kg,COP,125,P,Arabica,May-1965,716.92,5.74
281,16700,16700,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,May-1965,123.0,2.68
282,17284,17284,Burundi,Africa,kg,BIF,1,P,Arabica,Jun-1965,35.0,35.0
283,17285,17285,Cameroon,Africa,kg,XAF,1,G,Robusta,Jun-1965,127.0,127.0
284,17286,17286,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jun-1965,90.0,90.0
285,17287,17287,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jun-1965,23.39,1.38
286,17289,17289,Kenya,Africa,kg,KES,50,G,Arabica,Jun-1965,313.0,6.26
287,17290,17290,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jun-1965,100.0,100.0
288,17291,17291,Togo,Africa,kg,XAF,1,G,Robusta,Jun-1965,75.0,75.0
289,17292,17292,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jun-1965,228.81,4.98
290,17293,17293,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jun-1965,36.8,0.8
291,17294,17294,Brazil,South America,kg,CRZ,60,G,Arabica,Jun-1965,26455.2,440.92
292,17295,17295,Colombia,South America,kg,COP,125,P,Arabica,Jun-1965,716.92,5.74
293,17296,17296,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jun-1965,123.0,2.68
294,17880,17880,Burundi,Africa,kg,BIF,1,P,Arabica,Jul-1965,35.0,35.0
295,17881,17881,Cameroon,Africa,kg,XAF,1,G,Robusta,Jul-1965,127.0,127.0
296,17882,17882,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jul-1965,90.0,90.0
297,17883,17883,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jul-1965,23.39,1.38
298,17885,17885,Kenya,Africa,kg,KES,50,G,Arabica,Jul-1965,313.0,6.26
299,17886,17886,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jul-1965,100.0,100.0
300,17887,17887,Togo,Africa,kg,XAF,1,G,Robusta,Jul-1965,75.0,75.0
301,17888,17888,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jul-1965,228.81,4.98
302,17889,17889,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jul-1965,36.8,0.8
303,17890,17890,Brazil,South America,kg,CRZ,60,G,Arabica,Jul-1965,26455.2,440.92
304,17891,17891,Colombia,South America,kg,COP,125,P,Arabica,Jul-1965,716.92,5.74
305,17892,17892,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jul-1965,123.0,2.68
306,18476,18476,Burundi,Africa,kg,BIF,1,P,Arabica,Aug-1965,35.0,35.0
307,18477,18477,Cameroon,Africa,kg,XAF,1,G,Robusta,Aug-1965,127.0,127.0
308,18478,18478,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Aug-1965,90.0,90.0
309,18479,18479,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Aug-1965,23.39,1.38
310,18481,18481,Kenya,Africa,kg,KES,50,G,Arabica,Aug-1965,313.0,6.26
311,18482,18482,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Aug-1965,100.0,100.0
312,18483,18483,Togo,Africa,kg,XAF,1,G,Robusta,Aug-1965,75.0,75.0
313,18484,18484,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Aug-1965,228.81,4.98
314,18485,18485,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Aug-1965,36.8,0.8
315,18486,18486,Brazil,South America,kg,CRZ,60,G,Arabica,Aug-1965,26455.2,440.92
316,18487,18487,Colombia,South America,kg,COP,125,P,Arabica,Aug-1965,716.92,5.74
317,18488,18488,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Aug-1965,123.0,2.68
318,19072,19072,Burundi,Africa,kg,BIF,1,P,Arabica,Sep-1965,35.0,35.0
319,19073,19073,Cameroon,Africa,kg,XAF,1,G,Robusta,Sep-1965,127.0,127.0
320,19074,19074,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Sep-1965,90.0,90.0
321,19075,19075,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Sep-1965,23.39,1.38
322,19077,19077,Kenya,Africa,kg,KES,50,G,Arabica,Sep-1965,293.0,5.86
323,19078,19078,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Sep-1965,100.0,100.0
324,19079,19079,Togo,Africa,kg,XAF,1,G,Robusta,Sep-1965,75.0,75.0
325,19080,19080,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Sep-1965,228.81,4.98
326,19081,19081,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Sep-1965,36.8,0.8
327,19082,19082,Brazil,South America,kg,CRZ,60,G,Arabica,Sep-1965,26455.2,440.92
328,19083,19083,Colombia,South America,kg,COP,125,P,Arabica,Sep-1965,716.92,5.74
329,19084,19084,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Sep-1965,123.0,2.68
330,19668,19668,Burundi,Africa,kg,BIF,1,P,Arabica,Oct-1965,35.0,35.0
331,19669,19669,Cameroon,Africa,kg,XAF,1,G,Robusta,Oct-1965,100.0,100.0
332,19670,19670,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Oct-1965,75.0,75.0
333,19671,19671,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Oct-1965,23.7,1.39
334,19673,19673,Kenya,Africa,kg,KES,50,G,Arabica,Oct-1965,293.0,5.86
335,19674,19674,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Oct-1965,100.0,100.0
336,19675,19675,Togo,Africa,kg,XAF,1,G,Robusta,Oct-1965,70.0,70.0
337,19676,19676,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Oct-1965,282.81,6.16
338,19677,19677,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Oct-1965,33.58,0.73
339,19678,19678,Brazil,South America,kg,CRZ,60,G,Arabica,Oct-1965,26455.2,440.92
340,19679,19679,Colombia,South America,kg,COP,125,P,Arabica,Oct-1965,716.92,5.74
341,19680,19680,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Oct-1965,123.0,2.68
342,20264,20264,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-1965,35.0,35.0
343,20265,20265,Cameroon,Africa,kg,XAF,1,G,Robusta,Nov-1965,100.0,100.0
344,20266,20266,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Nov-1965,75.0,75.0
345,20267,20267,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-1965,23.7,1.39
346,20269,20269,Kenya,Africa,kg,KES,50,G,Arabica,Nov-1965,293.0,5.86
347,20270,20270,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Nov-1965,100.0,100.0
348,20271,20271,Togo,Africa,kg,XAF,1,G,Robusta,Nov-1965,70.0,70.0
349,20272,20272,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-1965,282.81,6.16
350,20273,20273,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-1965,33.58,0.73
351,20274,20274,Brazil,South America,kg,CRZ,60,G,Arabica,Nov-1965,26455.2,440.92
352,20275,20275,Colombia,South America,kg,COP,125,P,Arabica,Nov-1965,716.92,5.74
353,20276,20276,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Nov-1965,123.0,2.68
354,20860,20860,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-1965,35.0,35.0
355,20861,20861,Cameroon,Africa,kg,XAF,1,G,Robusta,Dec-1965,100.0,100.0
356,20862,20862,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Dec-1965,75.0,75.0
357,20863,20863,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-1965,23.7,1.39
358,20865,20865,Kenya,Africa,kg,KES,50,G,Arabica,Dec-1965,293.0,5.86
359,20866,20866,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Dec-1965,100.0,100.0
360,20867,20867,Togo,Africa,kg,XAF,1,G,Robusta,Dec-1965,70.0,70.0
361,20868,20868,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Dec-1965,282.81,6.16
362,20869,20869,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Dec-1965,33.58,0.73
363,20870,20870,Brazil,South America,kg,CRZ,60,G,Arabica,Dec-1965,26455.2,440.92
364,20871,20871,Colombia,South America,kg,COP,125,P,Arabica,Dec-1965,716.92,5.74
365,20872,20872,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Dec-1965,123.0,2.68
366,21456,21456,Burundi,Africa,kg,BIF,1,P,Arabica,Jan-1966,35.0,35.0
367,21457,21457,Cameroon,Africa,kg,XAF,1,G,Robusta,Jan-1966,100.0,100.0
368,21458,21458,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jan-1966,75.0,75.0
369,21459,21459,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jan-1966,23.7,1.39
370,21461,21461,Kenya,Africa,kg,KES,50,G,Arabica,Jan-1966,293.0,5.86
371,21462,21462,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jan-1966,100.0,100.0
372,21463,21463,Togo,Africa,kg,XAF,1,G,Robusta,Jan-1966,70.0,70.0
373,21464,21464,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jan-1966,282.81,6.16
374,21465,21465,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jan-1966,33.58,0.73
375,21466,21466,Brazil,South America,kg,CRZ,60,G,Arabica,Jan-1966,26455.2,440.92
376,21467,21467,Colombia,South America,kg,COP,125,P,Arabica,Jan-1966,756.92,6.06
377,21468,21468,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jan-1966,123.0,2.68
378,22052,22052,Burundi,Africa,kg,BIF,1,P,Arabica,Feb-1966,35.0,35.0
379,22053,22053,Cameroon,Africa,kg,XAF,1,G,Robusta,Feb-1966,100.0,100.0
380,22054,22054,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Feb-1966,75.0,75.0
381,22055,22055,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Feb-1966,23.7,1.39
382,22057,22057,Kenya,Africa,kg,KES,50,G,Arabica,Feb-1966,293.0,5.86
383,22058,22058,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Feb-1966,100.0,100.0
384,22059,22059,Togo,Africa,kg,XAF,1,G,Robusta,Feb-1966,70.0,70.0
385,22060,22060,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Feb-1966,282.81,6.16
386,22061,22061,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Feb-1966,33.58,0.73
387,22062,22062,Brazil,South America,kg,CRZ,60,G,Arabica,Feb-1966,26455.2,440.92
388,22063,22063,Colombia,South America,kg,COP,125,P,Arabica,Feb-1966,756.92,6.06
389,22064,22064,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Feb-1966,123.0,2.68
390,22648,22648,Burundi,Africa,kg,BIF,1,P,Arabica,Mar-1966,35.0,35.0
391,22649,22649,Cameroon,Africa,kg,XAF,1,G,Robusta,Mar-1966,100.0,100.0
392,22650,22650,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Mar-1966,75.0,75.0
393,22651,22651,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Mar-1966,23.7,1.39
394,22653,22653,Kenya,Africa,kg,KES,50,G,Arabica,Mar-1966,293.0,5.86
395,22654,22654,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Mar-1966,100.0,100.0
396,22655,22655,Togo,Africa,kg,XAF,1,G,Robusta,Mar-1966,70.0,70.0
397,22656,22656,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Mar-1966,282.81,6.16
398,22657,22657,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Mar-1966,33.58,0.73
399,22658,22658,Brazil,South America,kg,CRZ,60,G,Arabica,Mar-1966,26455.2,440.92
400,22659,22659,Colombia,South America,kg,COP,125,P,Arabica,Mar-1966,756.92,6.06
401,22660,22660,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Mar-1966,123.0,2.68
402,23244,23244,Burundi,Africa,kg,BIF,1,P,Arabica,Apr-1966,36.0,36.0
403,23245,23245,Cameroon,Africa,kg,XAF,1,G,Robusta,Apr-1966,100.0,100.0
404,23246,23246,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Apr-1966,75.0,75.0
405,23247,23247,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Apr-1966,23.7,1.39
406,23249,23249,Kenya,Africa,kg,KES,50,G,Arabica,Apr-1966,293.0,5.86
407,23250,23250,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Apr-1966,100.0,100.0
408,23251,23251,Togo,Africa,kg,XAF,1,G,Robusta,Apr-1966,70.0,70.0
409,23252,23252,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Apr-1966,282.81,6.16
410,23253,23253,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Apr-1966,33.58,0.73
411,23254,23254,Brazil,South America,kg,CRZ,60,G,Arabica,Apr-1966,26455.2,440.92
412,23255,23255,Colombia,South America,kg,COP,125,P,Arabica,Apr-1966,756.92,6.06
413,23256,23256,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Apr-1966,123.0,2.68
414,23840,23840,Burundi,Africa,kg,BIF,1,P,Arabica,May-1966,36.0,36.0
415,23841,23841,Cameroon,Africa,kg,XAF,1,G,Robusta,May-1966,100.0,100.0
416,23842,23842,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,May-1966,75.0,75.0
417,23843,23843,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,May-1966,23.7,1.39
418,23845,23845,Kenya,Africa,kg,KES,50,G,Arabica,May-1966,293.0,5.86
419,23846,23846,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,May-1966,100.0,100.0
420,23847,23847,Togo,Africa,kg,XAF,1,G,Robusta,May-1966,70.0,70.0
421,23848,23848,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,May-1966,282.81,6.16
422,23849,23849,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,May-1966,33.58,0.73
423,23850,23850,Brazil,South America,kg,CRZ,60,G,Arabica,May-1966,26455.2,440.92
424,23851,23851,Colombia,South America,kg,COP,125,P,Arabica,May-1966,756.92,6.06
425,23852,23852,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,May-1966,123.0,2.68
426,24436,24436,Burundi,Africa,kg,BIF,1,P,Arabica,Jun-1966,36.0,36.0
427,24437,24437,Cameroon,Africa,kg,XAF,1,G,Robusta,Jun-1966,100.0,100.0
428,24438,24438,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jun-1966,75.0,75.0
429,24439,24439,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jun-1966,23.7,1.39
430,24441,24441,Kenya,Africa,kg,KES,50,G,Arabica,Jun-1966,293.0,5.86
431,24442,24442,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jun-1966,100.0,100.0
432,24443,24443,Togo,Africa,kg,XAF,1,G,Robusta,Jun-1966,70.0,70.0
433,24444,24444,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jun-1966,282.81,6.16
434,24445,24445,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jun-1966,33.58,0.73
435,24446,24446,Brazil,South America,kg,CRZ,60,G,Arabica,Jun-1966,26455.2,440.92
436,24447,24447,Colombia,South America,kg,COP,125,P,Arabica,Jun-1966,756.92,6.06
437,24448,24448,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jun-1966,123.0,2.68
438,25032,25032,Burundi,Africa,kg,BIF,1,P,Arabica,Jul-1966,36.0,36.0
439,25033,25033,Cameroon,Africa,kg,XAF,1,G,Robusta,Jul-1966,100.0,100.0
440,25034,25034,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jul-1966,75.0,75.0
441,25035,25035,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jul-1966,23.7,1.39
442,25037,25037,Kenya,Africa,kg,KES,50,G,Arabica,Jul-1966,293.0,5.86
443,25038,25038,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jul-1966,100.0,100.0
444,25039,25039,Togo,Africa,kg,XAF,1,G,Robusta,Jul-1966,70.0,70.0
445,25040,25040,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jul-1966,282.81,6.16
446,25041,25041,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jul-1966,33.58,0.73
447,25042,25042,Brazil,South America,kg,CRZ,60,G,Arabica,Jul-1966,26455.2,440.92
448,25043,25043,Colombia,South America,kg,COP,125,P,Arabica,Jul-1966,756.92,6.06
449,25044,25044,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jul-1966,123.0,2.68
450,25628,25628,Burundi,Africa,kg,BIF,1,P,Arabica,Aug-1966,36.0,36.0
451,25629,25629,Cameroon,Africa,kg,XAF,1,G,Robusta,Aug-1966,100.0,100.0
452,25630,25630,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Aug-1966,75.0,75.0
453,25631,25631,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Aug-1966,23.7,1.39
454,25633,25633,Kenya,Africa,kg,KES,50,G,Arabica,Aug-1966,293.0,5.86
455,25634,25634,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Aug-1966,100.0,100.0
456,25635,25635,Togo,Africa,kg,XAF,1,G,Robusta,Aug-1966,70.0,70.0
457,25636,25636,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Aug-1966,282.81,6.16
458,25637,25637,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Aug-1966,33.58,0.73
459,25638,25638,Brazil,South America,kg,CRZ,60,G,Arabica,Aug-1966,26455.2,440.92
460,25639,25639,Colombia,South America,kg,COP,125,P,Arabica,Aug-1966,756.92,6.06
461,25640,25640,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Aug-1966,123.0,2.68
462,26224,26224,Burundi,Africa,kg,BIF,1,P,Arabica,Sep-1966,36.0,36.0
463,26225,26225,Cameroon,Africa,kg,XAF,1,G,Robusta,Sep-1966,100.0,100.0
464,26226,26226,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Sep-1966,75.0,75.0
465,26227,26227,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Sep-1966,23.7,1.39
466,26229,26229,Kenya,Africa,kg,KES,50,G,Arabica,Sep-1966,261.0,5.22
467,26230,26230,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Sep-1966,100.0,100.0
468,26231,26231,Togo,Africa,kg,XAF,1,G,Robusta,Sep-1966,70.0,70.0
469,26232,26232,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Sep-1966,282.81,6.16
470,26233,26233,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Sep-1966,33.58,0.73
471,26234,26234,Brazil,South America,kg,CRZ,60,G,Arabica,Sep-1966,26455.2,440.92
472,26235,26235,Colombia,South America,kg,COP,125,P,Arabica,Sep-1966,756.92,6.06
473,26236,26236,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Sep-1966,123.0,2.68
474,26820,26820,Burundi,Africa,kg,BIF,1,P,Arabica,Oct-1966,36.0,36.0
475,26821,26821,Cameroon,Africa,kg,XAF,1,G,Robusta,Oct-1966,115.0,115.0
476,26822,26822,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Oct-1966,90.0,90.0
477,26823,26823,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Oct-1966,20.98,1.23
478,26824,26824,Gabon,Africa,kg,XAF,1,D,Robusta,Oct-1966,50.0,50.0
479,26825,26825,Kenya,Africa,kg,KES,50,G,Arabica,Oct-1966,261.0,5.22
480,26826,26826,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Oct-1966,100.0,100.0
481,26827,26827,Togo,Africa,kg,XAF,1,G,Robusta,Oct-1966,70.0,70.0
482,26828,26828,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Oct-1966,258.38,5.63
483,26829,26829,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Oct-1966,33.17,0.72
484,26830,26830,Brazil,South America,kg,CRZ,60,G,Arabica,Oct-1966,26455.2,440.92
485,26831,26831,Colombia,South America,kg,COP,125,P,Arabica,Oct-1966,756.92,6.06
486,26832,26832,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Oct-1966,123.0,2.68
487,27416,27416,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-1966,36.0,36.0
488,27417,27417,Cameroon,Africa,kg,XAF,1,G,Robusta,Nov-1966,115.0,115.0
489,27418,27418,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Nov-1966,90.0,90.0
490,27419,27419,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-1966,20.98,1.23
491,27420,27420,Gabon,Africa,kg,XAF,1,D,Robusta,Nov-1966,50.0,50.0
492,27421,27421,Kenya,Africa,kg,KES,50,G,Arabica,Nov-1966,261.0,5.22
493,27422,27422,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Nov-1966,100.0,100.0
494,27423,27423,Togo,Africa,kg,XAF,1,G,Robusta,Nov-1966,70.0,70.0
495,27424,27424,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-1966,258.38,5.63
496,27425,27425,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-1966,33.17,0.72
497,27426,27426,Brazil,South America,kg,CRZ,60,G,Arabica,Nov-1966,26455.2,440.92
498,27427,27427,Colombia,South America,kg,COP,125,P,Arabica,Nov-1966,756.92,6.06
499,27428,27428,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Nov-1966,123.0,2.68
500,28012,28012,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-1966,36.0,36.0
501,28013,28013,Cameroon,Africa,kg,XAF,1,G,Robusta,Dec-1966,115.0,115.0
502,28014,28014,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Dec-1966,90.0,90.0
503,28015,28015,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-1966,20.98,1.23
504,28016,28016,Gabon,Africa,kg,XAF,1,D,Robusta,Dec-1966,50.0,50.0
505,28017,28017,Kenya,Africa,kg,KES,50,G,Arabica,Dec-1966,261.0,5.22
506,28018,28018,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Dec-1966,100.0,100.0
507,28019,28019,Togo,Africa,kg,XAF,1,G,Robusta,Dec-1966,70.0,70.0
508,28020,28020,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Dec-1966,258.38,5.63
509,28021,28021,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Dec-1966,33.17,0.72
510,28022,28022,Brazil,South America,kg,CRZ,60,G,Arabica,Dec-1966,26455.2,440.92
511,28023,28023,Colombia,South America,kg,COP,125,P,Arabica,Dec-1966,756.92,6.06
512,28024,28024,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Dec-1966,123.0,2.68
513,28621,28621,Burundi,Africa,kg,BIF,1,P,Arabica,Jan-1967,36.0,36.0
514,28622,28622,Cameroon,Africa,kg,XAF,1,G,Robusta,Jan-1967,115.0,115.0
515,28623,28623,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Jan-1967,90.0,90.0
516,28624,28624,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jan-1967,20.98,1.23
517,28625,28625,Gabon,Africa,kg,XAF,1,D,Robusta,Jan-1967,50.0,50.0
518,28626,28626,Kenya,Africa,kg,KES,50,G,Arabica,Jan-1967,261.0,5.22
519,28627,28627,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Jan-1967,100.0,100.0
520,28628,28628,Togo,Africa,kg,XAF,1,G,Robusta,Jan-1967,70.0,70.0
521,28630,28630,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jan-1967,258.38,5.63
522,28632,28632,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jan-1967,33.17,0.72
523,28633,28633,Brazil,South America,kg,CRZ,60,G,Arabica,Jan-1967,26455.2,440.92
524,28634,28634,Colombia,South America,kg,COP,125,P,Arabica,Jan-1967,759.22,6.07
525,28635,28635,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,Jan-1967,123.0,2.68
526,29217,29217,Burundi,Africa,kg,BIF,1,P,Arabica,Feb-1967,36.0,36.0
527,29218,29218,Cameroon,Africa,kg,XAF,1,G,Robusta,Feb-1967,115.0,115.0
528,29219,29219,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Feb-1967,90.0,90.0
529,29220,29220,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Feb-1967,20.98,1.23
530,29221,29221,Gabon,Africa,kg,XAF,1,D,Robusta,Feb-1967,50.0,50.0
531,29222,29222,Kenya,Africa,kg,KES,50,G,Arabica,Feb-1967,261.0,5.22
532,29223,29223,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,Feb-1967,100.0,100.0
533,29224,29224,Togo,Africa,kg,XAF,1,G,Robusta,Feb-1967,70.0,70.0
534,29226,29226,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Feb-1967,258.38,5.63
