,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Price,unit_price(/kg),Datetime,Year,Month,Scale,Conversions_Numeric
231,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1965-10-01,1965,10,Units,84.37500008012499
232,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1965-11-01,1965,11,Units,84.37500008012499
233,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1965-12-01,1965,12,Units,84.37500008012499
234,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-01-01,1965,1,Units,245.06093420770802
235,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-02-01,1965,2,Units,245.06093420770802
236,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-03-01,1965,3,Units,245.06093420770802
237,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-04-01,1965,4,Units,245.06093420770802
238,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-05-01,1965,5,Units,245.06093420770802
239,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-06-01,1965,6,Units,245.06093420770802
240,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-07-01,1965,7,Units,245.06093420770802
241,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-08-01,1965,8,Units,245.06093420770802
242,Cameroon,Africa,kg,XAF,1,G,Robusta,127.0,127.0,1965-09-01,1965,9,Units,245.06093420770802
243,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1965-10-01,1965,10,Units,245.06093420770802
244,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1965-11-01,1965,11,Units,245.06093420770802
245,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1965-12-01,1965,12,Units,245.06093420770802
246,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-01-01,1965,1,Units,245.06093420770802
247,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-02-01,1965,2,Units,245.06093420770802
248,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-03-01,1965,3,Units,245.06093420770802
249,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-04-01,1965,4,Units,245.06093420770802
250,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-05-01,1965,5,Units,245.06093420770802
251,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-06-01,1965,6,Units,245.06093420770802
252,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-07-01,1965,7,Units,245.06093420770802
253,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-08-01,1965,8,Units,245.06093420770802
254,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1965-09-01,1965,9,Units,245.06093420770802
255,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-10-01,1965,10,Units,245.06093420770802
256,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-11-01,1965,11,Units,245.06093420770802
257,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-12-01,1965,12,Units,245.06093420770802
258,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-01-01,1965,1,Units,2.5000000015
259,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-02-01,1965,2,Units,2.5000000015
260,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-03-01,1965,3,Units,2.5000000015
261,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-04-01,1965,4,Units,2.5000000015
262,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-05-01,1965,5,Units,2.5000000015
263,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-06-01,1965,6,Units,2.5000000015
264,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-07-01,1965,7,Units,2.5000000015
265,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-08-01,1965,8,Units,2.5000000015
266,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.39,1.38,1965-09-01,1965,9,Units,2.5000000015
267,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1965-10-01,1965,10,Units,2.5000000015
268,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1965-11-01,1965,11,Units,2.5000000015
269,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1965-12-01,1965,12,Units,2.5000000015
270,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-01-01,1965,1,Units,7.14286000614286
271,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-02-01,1965,2,Units,7.14286000614286
272,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-03-01,1965,3,Units,7.14286000614286
273,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-04-01,1965,4,Units,7.14286000614286
274,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-05-01,1965,5,Units,7.14286000614286
275,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-06-01,1965,6,Units,7.14286000614286
276,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-07-01,1965,7,Units,7.14286000614286
277,Kenya,Africa,kg,KES,50,G,Arabica,313.0,6.26,1965-08-01,1965,8,Units,7.14286000614286
278,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1965-09-01,1965,9,Units,7.14286000614286
279,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1965-10-01,1965,10,Units,7.14286000614286
280,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1965-11-01,1965,11,Units,7.14286000614286
281,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1965-12-01,1965,12,Units,7.14286000614286
282,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,110.0,110.0,1965-01-01,1965,1,Units,49.370600049526104
283,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,110.0,110.0,1965-02-01,1965,2,Units,49.370600049526104
284,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,110.0,110.0,1965-03-01,1965,3,Units,49.370600049526104
285,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-04-01,1965,4,Units,49.370600049526104
286,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-05-01,1965,5,Units,49.370600049526104
287,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-06-01,1965,6,Units,49.370600049526104
288,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-07-01,1965,7,Units,49.370600049526104
289,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-08-01,1965,8,Units,49.370600049526104
290,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-09-01,1965,9,Units,49.370600049526104
291,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-10-01,1965,10,Units,49.370600049526104
292,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-11-01,1965,11,Units,49.370600049526104
293,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1965-12-01,1965,12,Units,49.370600049526104
294,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-01-01,1965,1,Units,245.06093420770802
295,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-02-01,1965,2,Units,245.06093420770802
296,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-03-01,1965,3,Units,245.06093420770802
297,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-04-01,1965,4,Units,245.06093420770802
298,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-05-01,1965,5,Units,245.06093420770802
299,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-06-01,1965,6,Units,245.06093420770802
300,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-07-01,1965,7,Units,245.06093420770802
301,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-08-01,1965,8,Units,245.06093420770802
302,Togo,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1965-09-01,1965,9,Units,245.06093420770802
303,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1965-10-01,1965,10,Units,245.06093420770802
304,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1965-11-01,1965,11,Units,245.06093420770802
305,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1965-12-01,1965,12,Units,245.06093420770802
306,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-01-01,1965,1,Units,6.625000005625
307,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-02-01,1965,2,Units,6.625000005625
308,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-03-01,1965,3,Units,6.625000005625
309,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-04-01,1965,4,Units,6.625000005625
310,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-05-01,1965,5,Units,6.625000005625
311,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-06-01,1965,6,Units,6.625000005625
312,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-07-01,1965,7,Units,6.625000005625
313,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-08-01,1965,8,Units,6.625000005625
314,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,228.81,4.98,1965-09-01,1965,9,Units,6.625000005625
315,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1965-10-01,1965,10,Units,6.625000005625
316,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1965-11-01,1965,11,Units,6.625000005625
317,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1965-12-01,1965,12,Units,6.625000005625
318,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-01-01,1965,1,Units,1.0
319,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-02-01,1965,2,Units,1.0
320,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-03-01,1965,3,Units,1.0
321,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-04-01,1965,4,Units,1.0
322,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-05-01,1965,5,Units,1.0
323,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-06-01,1965,6,Units,1.0
324,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-07-01,1965,7,Units,1.0
325,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-08-01,1965,8,Units,1.0
326,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,36.8,0.8,1965-09-01,1965,9,Units,1.0
327,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,33.58,0.73,1965-10-01,1965,10,Units,1.0
328,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,33.58,0.73,1965-11-01,1965,11,Units,1.0
329,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,33.58,0.73,1965-12-01,1965,12,Units,1.0
330,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-01-01,1965,1,Units,8.216548853465909e-13
331,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-02-01,1965,2,Units,8.216548853465909e-13
332,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-03-01,1965,3,Units,8.216548853465909e-13
333,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-04-01,1965,4,Units,8.216548853465909e-13
334,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-05-01,1965,5,Units,8.216548853465909e-13
335,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-06-01,1965,6,Units,8.216548853465909e-13
336,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-07-01,1965,7,Units,8.216548853465909e-13
337,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-08-01,1965,8,Units,8.216548853465909e-13
338,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-09-01,1965,9,Units,8.216548853465909e-13
339,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-10-01,1965,10,Units,8.216548853465909e-13
340,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-11-01,1965,11,Units,8.216548853465909e-13
341,Brazil,South America,kg,CRZ,60,G,Arabica,26455.2,440.92,1965-12-01,1965,12,Units,8.216548853465909e-13
342,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-01-01,1965,1,Units,10.4749999999167
343,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-02-01,1965,2,Units,10.4749999999167
344,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-03-01,1965,3,Units,10.4749999999167
345,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-04-01,1965,4,Units,10.4749999999167
346,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-05-01,1965,5,Units,10.4749999999167
347,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-06-01,1965,6,Units,10.4749999999167
348,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-07-01,1965,7,Units,10.4749999999167
349,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-08-01,1965,8,Units,10.4749999999167
350,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-09-01,1965,9,Units,10.4749999999167
351,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-10-01,1965,10,Units,10.4749999999167
352,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-11-01,1965,11,Units,10.4749999999167
353,Colombia,South America,kg,COP,125,P,Arabica,716.92,5.74,1965-12-01,1965,12,Units,10.4749999999167
354,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-01-01,1965,1,Units,0.0044
355,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-02-01,1965,2,Units,0.0044
356,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-03-01,1965,3,Units,0.0044
357,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-04-01,1965,4,Units,0.0044
358,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-05-01,1965,5,Units,0.0044
359,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-06-01,1965,6,Units,0.0044
360,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-07-01,1965,7,Units,0.0044
361,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-08-01,1965,8,Units,0.0044
362,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-09-01,1965,9,Units,0.0044
363,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-10-01,1965,10,Units,0.0044
364,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-11-01,1965,11,Units,0.0044
365,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,123.0,2.68,1965-12-01,1965,12,Units,0.0044
366,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1966-01-01,1966,1,Units,87.5000000875
367,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1966-02-01,1966,2,Units,87.5000000875
368,Burundi,Africa,kg,BIF,1,P,Arabica,35.0,35.0,1966-03-01,1966,3,Units,87.5000000875
369,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-04-01,1966,4,Units,87.5000000875
370,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-05-01,1966,5,Units,87.5000000875
371,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-06-01,1966,6,Units,87.5000000875
372,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-07-01,1966,7,Units,87.5000000875
373,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-08-01,1966,8,Units,87.5000000875
374,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-09-01,1966,9,Units,87.5000000875
375,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-10-01,1966,10,Units,87.5000000875
376,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-11-01,1966,11,Units,87.5000000875
377,Burundi,Africa,kg,BIF,1,P,Arabica,36.0,36.0,1966-12-01,1966,12,Units,87.5000000875
378,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-01-01,1966,1,Units,245.678436557644
379,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-02-01,1966,2,Units,245.678436557644
380,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-03-01,1966,3,Units,245.678436557644
381,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-04-01,1966,4,Units,245.678436557644
382,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-05-01,1966,5,Units,245.678436557644
383,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-06-01,1966,6,Units,245.678436557644
384,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-07-01,1966,7,Units,245.678436557644
385,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-08-01,1966,8,Units,245.678436557644
386,Cameroon,Africa,kg,XAF,1,G,Robusta,100.0,100.0,1966-09-01,1966,9,Units,245.678436557644
387,Cameroon,Africa,kg,XAF,1,G,Robusta,115.0,115.0,1966-10-01,1966,10,Units,245.678436557644
388,Cameroon,Africa,kg,XAF,1,G,Robusta,115.0,115.0,1966-11-01,1966,11,Units,245.678436557644
389,Cameroon,Africa,kg,XAF,1,G,Robusta,115.0,115.0,1966-12-01,1966,12,Units,245.678436557644
390,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-01-01,1966,1,Units,245.678436557644
391,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-02-01,1966,2,Units,245.678436557644
392,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-03-01,1966,3,Units,245.678436557644
393,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-04-01,1966,4,Units,245.678436557644
394,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-05-01,1966,5,Units,245.678436557644
395,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-06-01,1966,6,Units,245.678436557644
396,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-07-01,1966,7,Units,245.678436557644
397,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-08-01,1966,8,Units,245.678436557644
398,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,75.0,75.0,1966-09-01,1966,9,Units,245.678436557644
399,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1966-10-01,1966,10,Units,245.678436557644
400,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1966-11-01,1966,11,Units,245.678436557644
401,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,90.0,90.0,1966-12-01,1966,12,Units,245.678436557644
402,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-01-01,1966,1,Units,2.5000000015
403,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-02-01,1966,2,Units,2.5000000015
404,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-03-01,1966,3,Units,2.5000000015
405,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-04-01,1966,4,Units,2.5000000015
406,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-05-01,1966,5,Units,2.5000000015
407,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-06-01,1966,6,Units,2.5000000015
408,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-07-01,1966,7,Units,2.5000000015
409,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-08-01,1966,8,Units,2.5000000015
410,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,23.7,1.39,1966-09-01,1966,9,Units,2.5000000015
411,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,20.98,1.23,1966-10-01,1966,10,Units,2.5000000015
412,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,20.98,1.23,1966-11-01,1966,11,Units,2.5000000015
413,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,20.98,1.23,1966-12-01,1966,12,Units,2.5000000015
414,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-01-01,1966,1,Units,7.14286000614286
415,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-02-01,1966,2,Units,7.14286000614286
416,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-03-01,1966,3,Units,7.14286000614286
417,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-04-01,1966,4,Units,7.14286000614286
418,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-05-01,1966,5,Units,7.14286000614286
419,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-06-01,1966,6,Units,7.14286000614286
420,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-07-01,1966,7,Units,7.14286000614286
421,Kenya,Africa,kg,KES,50,G,Arabica,293.0,5.86,1966-08-01,1966,8,Units,7.14286000614286
422,Kenya,Africa,kg,KES,50,G,Arabica,261.0,5.22,1966-09-01,1966,9,Units,7.14286000614286
423,Kenya,Africa,kg,KES,50,G,Arabica,261.0,5.22,1966-10-01,1966,10,Units,7.14286000614286
424,Kenya,Africa,kg,KES,50,G,Arabica,261.0,5.22,1966-11-01,1966,11,Units,7.14286000614286
425,Kenya,Africa,kg,KES,50,G,Arabica,261.0,5.22,1966-12-01,1966,12,Units,7.14286000614286
426,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-01-01,1966,1,Units,49.370600049526104
427,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-02-01,1966,2,Units,49.370600049526104
428,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-03-01,1966,3,Units,49.370600049526104
429,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-04-01,1966,4,Units,49.370600049526104
430,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-05-01,1966,5,Units,49.370600049526104
431,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-06-01,1966,6,Units,49.370600049526104
432,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-07-01,1966,7,Units,49.370600049526104
433,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-08-01,1966,8,Units,49.370600049526104
434,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-09-01,1966,9,Units,49.370600049526104
435,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-10-01,1966,10,Units,49.370600049526104
436,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-11-01,1966,11,Units,49.370600049526104
437,"Madagascar, Rep. of",Africa,kg,MGF,1,G,Robusta,100.0,100.0,1966-12-01,1966,12,Units,49.370600049526104
438,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-01-01,1966,1,Units,245.678436557644
439,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-02-01,1966,2,Units,245.678436557644
440,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-03-01,1966,3,Units,245.678436557644
441,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-04-01,1966,4,Units,245.678436557644
442,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-05-01,1966,5,Units,245.678436557644
443,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-06-01,1966,6,Units,245.678436557644
444,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-07-01,1966,7,Units,245.678436557644
445,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-08-01,1966,8,Units,245.678436557644
446,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-09-01,1966,9,Units,245.678436557644
447,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-10-01,1966,10,Units,245.678436557644
448,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-11-01,1966,11,Units,245.678436557644
449,Togo,Africa,kg,XAF,1,G,Robusta,70.0,70.0,1966-12-01,1966,12,Units,245.678436557644
450,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1966-01-01,1966,1,Units,6.625000005625
451,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1966-02-01,1966,2,Units,6.625000005625
452,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1966-03-01,1966,3,Units,6.625000005625
453,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,282.81,6.16,1966-04-01,1966,4,Units,6.625000005625
